p,seed,method,evaluation,code,selected,fits,validation_acc,validation_normalized_margin,validation_mean_margin,relative_residual,bank_predicted_z,bank_candidates_scored
17,2017,random_probe,9,101,False,11,1.0,0.9429950157141009,0.0006549944625019571,3.599875382678386e-14,,
17,2017,random_probe,10,4,False,11,1.0,1.3849470657784393,0.0014380858936693549,3.7420965238495866e-14,,
17,2018,bank,0,101,True,0,,,,,2.104193675211348,128
17,2018,greedy_probe,0,0,False,11,1.0,0.6977239210474583,0.0003412752453104406,3.873886475835526e-14,,
17,2018,greedy_probe,1,16,False,11,1.0,0.3037509765145456,0.00014567321458982865,3.7048608789568055e-14,,
17,2018,greedy_probe,2,32,False,11,1.0,0.6338957620164805,0.00025914426143937064,3.738602459826399e-14,,
17,2018,greedy_probe,3,4,False,11,1.0,0.4507191171005811,0.00021321459037210166,3.358669493885871e-14,,
17,2018,greedy_probe,4,2,False,11,1.0,0.600803733206944,0.0002915695851989873,3.155461387347124e-14,,
17,2018,greedy_probe,5,1,False,11,1.0,0.6440268024959922,0.0003072418898355152,3.600556184150718e-14,,
17,2018,greedy_probe,6,64,False,11,1.0,1.2450307841283703,0.0005924465226821741,3.591404332089754e-14,,
17,2018,greedy_probe,7,72,False,11,0.8333333333333334,0.36107893943358976,0.0001252019230559819,3.304896125524036e-14,,
17,2018,greedy_probe,8,80,False,11,1.0,0.6575149618726708,0.00029970287896189063,3.7470931746093543e-14,,
17,2018,greedy_probe,9,96,False,11,1.0,1.3707893181698854,0.0005164203971274548,3.323030678926137e-14,,
17,2018,greedy_probe,10,100,True,11,1.0,1.5307930081474048,0.0006059034521752974,3.2894395318517064e-14,,
17,2018,random_full,0,0,False,60,1.0,0.7104449192974132,0.0003479705450755803,3.295546907643212e-14,,
17,2018,random_full,1,121,True,60,1.0,0.9535302495831779,0.0004151676696968985,3.70479751247548e-14,,
17,2018,random_probe,0,0,False,11,1.0,0.6977239210474583,0.0003412752453104406,3.873886475835526e-14,,
17,2018,random_probe,1,121,False,11,1.0,0.9398077592103088,0.00040829762802385705,3.403666225462883e-14,,
17,2018,random_probe,2,118,False,11,0.8333333333333334,0.6790154772350342,0.00024216521741159125,3.533429675599517e-14,,
17,2018,random_probe,3,79,False,11,0.8333333333333334,0.6576059728219378,0.00022127700574620332,3.269064929703732e-14,,
17,2018,random_probe,4,99,False,11,1.0,0.9476868416727808,0.00032610369469447675,3.6394787826307457e-14,,
17,2018,random_probe,5,26,False,11,1.0,0.6766690381905676,0.0002576669746227935,3.581156279564902e-14,,
17,2018,random_probe,6,65,False,11,1.0,1.1880668120758815,0.0005495893267752303,3.588062841353727e-14,,
17,2018,random_probe,7,70,True,11,1.0,1.3139198109926982,0.0006356277881486086,3.374518288681962e-14,,
17,2018,random_probe,8,88,False,11,0.8333333333333334,0.646454690497035,0.0002485834927619529,3.649656885147006e-14,,
17,2018,random_probe,9,103,False,11,1.0,1.3055225291473138,0.0004722358859307422,3.550014118785238e-14,,
17,2018,random_probe,10,24,False,11,0.8333333333333334,0.18323004107599442,7.380865634456363e-05,3.444518937926447e-14,,
17,2019,bank,0,43,True,0,,,,,2.522543236918925,128
17,2019,greedy_probe,0,0,False,11,0.6666666666666666,0.11153839876657694,5.876868582677108e-05,3.744152287472172e-14,,
17,2019,greedy_probe,1,4,False,11,1.0,1.1875686739395972,0.0007147797993741628,3.523525137115687e-14,,
17,2019,greedy_probe,2,68,False,11,0.0,-0.3011938254256781,-0.00013319187642631125,3.4541730416840194e-14,,
17,2019,greedy_probe,3,5,False,11,1.0,0.5922790904547485,0.0004033175339234867,3.483366629292128e-14,,
17,2019,greedy_probe,4,36,False,11,1.0,0.9359901350799437,0.0004780705850508428,3.5231688349236533e-14,,
17,2019,greedy_probe,5,20,False,11,1.0,1.810601559385406,0.0011281073396414362,3.404617560614244e-14,,
17,2019,greedy_probe,6,22,True,11,1.0,1.8239659629646328,0.0011358570089559812,3.645438991381495e-14,,
17,2019,greedy_probe,7,30,False,11,1.0,1.1332606315056442,0.0005704961483738632,3.412699072828951e-14,,
17,2019,greedy_probe,8,18,False,11,1.0,0.8890543207111299,0.0004945829366293161,3.5922090071355974e-14,,
17,2019,greedy_probe,9,86,False,11,0.8333333333333334,0.5969960565089397,0.0002733176254372874,3.35761428810602e-14,,
17,2019,greedy_probe,10,23,False,11,1.0,1.0779235210220384,0.0007685669098434119,3.5574630781543545e-14,,
17,2019,random_full,0,0,False,60,0.6666666666666666,0.1258492619866643,6.7034697144167e-05,3.5398156985248e-14,,
17,2019,random_full,1,75,True,60,1.0,1.4828995934986038,0.0008431678627320421,3.485070341607516e-14,,
17,2019,random_probe,0,0,False,11,0.6666666666666666,0.11153839876657694,5.876868582677108e-05,3.744152287472172e-14,,
17,2019,random_probe,1,75,False,11,1.0,1.471789772363443,0.0008352326681114996,3.3298730518671295e-14,,
17,2019,random_probe,2,126,False,11,0.3333333333333333,-0.5067120896738558,-0.00022714205024040174,3.5401788225014394e-14,,
17,2019,random_probe,3,108,False,11,0.8333333333333334,0.39410095374181514,0.00017381277230511574,3.525921663156706e-14,,
17,2019,random_probe,4,78,False,11,0.8333333333333334,0.3475549234433953,9.87968292182941e-05,4.0745874831004355e-14,,
17,2019,random_probe,5,82,False,11,1.0,0.6239971319076064,0.00032815323106626565,3.7159386734903936e-14,,
17,2019,random_probe,6,7,False,11,1.0,0.6179991998996434,0.00042125682708353773,3.413661199332468e-14,,
17,2019,random_probe,7,107,False,11,1.0,1.7519148720087243,0.00115492316583838,3.509415572389241e-14,,
17,2019,random_probe,8,47,False,11,1.0,1.1473482843932579,0.0008067189966275956,3.8777908614059727e-14,,
17,2019,random_probe,9,119,False,11,0.16666666666666666,-0.5915301434595628,-0.00018250411738660274,3.6033135550360816e-14,,
17,2019,random_probe,10,43,True,11,1.0,2.1789425526238313,0.001359408454795807,4.1748650996231405e-14,,
23,3000,bank,0,676,True,0,,,,,1.112866215361677,1024
23,3000,greedy_probe,0,0,False,11,0.75,0.08436054158309972,5.24175134890368e-06,6.442890534837936e-14,,
23,3000,greedy_probe,1,512,False,11,0.75,0.2014886445637466,3.0233962385823113e-05,7.068975478849973e-14,,
23,3000,greedy_probe,2,576,False,11,0.75,0.22871498731594497,3.561584253128098e-05,6.81740219171228e-14,,
23,3000,greedy_probe,3,584,False,11,0.75,0.2736397692282619,5.051955073295811e-05,6.706290594608564e-14,,
23,3000,greedy_probe,4,840,False,11,0.75,0.2376651918530063,4.331627628830631e-05,6.643037283032185e-14,,
23,3000,greedy_probe,5,585,False,11,0.25,-0.04415825870415542,-1.2103742111384784e-05,7.256520131293249e-14,,
23,3000,greedy_probe,6,588,False,11,0.875,0.4506526013746974,0.00010199308594377367,6.784603873005726e-14,,
23,3000,greedy_probe,7,604,False,11,0.875,0.4325317086797712,9.773659620924708e-05,6.919589871094205e-14,,
23,3000,greedy_probe,8,716,False,11,1.0,0.7724702572013142,0.00026416588117346256,7.398170750615809e-14,,
23,3000,greedy_probe,9,718,False,11,1.0,0.6749238882841387,0.00023561546412064014,7.199880991535355e-14,,
23,3000,greedy_probe,10,748,False,11,0.875,0.5640231658049647,0.000124748077212326,6.667443086477594e-14,,
23,3000,greedy_probe,11,204,False,11,1.0,0.5810462534128129,0.0002038509568188891,6.638922720575362e-14,,
23,3000,greedy_probe,12,652,False,11,1.0,0.7361159143613687,0.0002516797036620465,6.736641651635544e-14,,
23,3000,greedy_probe,13,708,True,11,1.0,0.786382317987605,0.0002772809292457242,6.563011460003358e-14,,
23,3000,greedy_probe,14,964,False,11,1.0,0.6598683660815192,0.0002303386395286211,6.677057040040258e-14,,
23,3000,greedy_probe,15,709,False,11,0.625,0.1208426548091931,4.1720155256093e-05,6.334768457969083e-14,,
23,3000,greedy_probe,16,704,False,11,1.0,0.7273947371524447,0.0002478957132309974,6.996359116489869e-14,,
23,3000,greedy_probe,17,724,False,11,1.0,0.7802742634260934,0.0002753818603299608,7.28335594271474e-14,,
23,3000,greedy_probe,18,580,False,11,0.875,0.42803948826429794,8.851076306042212e-05,7.0547019631168e-14,,
23,3000,random_full,0,0,False,60,0.75,0.15772633695622368,1.9248047254054323e-05,6.73479708040937e-14,,
23,3000,random_full,1,140,False,60,1.0,0.580658958110658,0.00020471718392674199,6.984309299015401e-14,,
23,3000,random_full,2,735,False,60,0.375,-0.012520095869852046,-3.817114877245446e-06,6.931194141825407e-14,,
23,3000,random_full,3,556,True,60,1.0,0.6963251785510474,0.0002456379967424073,6.44458472897741e-14,,
23,3000,random_probe,0,0,False,11,0.75,0.08436054158309972,5.24175134890368e-06,6.442890534837936e-14,,
23,3000,random_probe,1,140,False,11,1.0,0.5438978008273354,0.00019088945612612176,7.596944403706879e-14,,
23,3000,random_probe,2,735,False,11,0.375,-0.05190055792787067,-1.7597223653299278e-05,6.9713665369563e-14,,
23,3000,random_probe,3,556,True,11,1.0,0.6604175115560063,0.00023181710767249033,6.689267659772759e-14,,
23,3000,random_probe,4,271,False,11,0.125,-0.3517956985168849,-7.302400828512572e-05,7.003424686376961e-14,,
23,3000,random_probe,5,597,False,11,0.25,-0.20263647244095329,-4.1452453370215483e-05,7.049851851079795e-14,,
23,3000,random_probe,6,490,False,11,1.0,0.5686916731740836,0.00010681975027495866,7.170884000731963e-14,,
23,3000,random_probe,7,907,False,11,0.625,0.11898876170148277,4.502743288286974e-05,7.135439722094814e-14,,
23,3000,random_probe,8,758,False,11,1.0,0.6564786853087272,0.0001511383024618276,6.348524316616733e-14,,
23,3000,random_probe,9,999,False,11,0.5,-0.06797164919607138,-1.5465703813010573e-05,7.220284083849642e-14,,
23,3000,random_probe,10,72,False,11,0.75,0.15464029589462971,2.2757318897856024e-05,6.859410069636792e-14,,
23,3000,random_probe,11,340,False,11,0.75,0.20883766774746804,3.882848616638783e-05,6.327692757442702e-14,,
23,3000,random_probe,12,544,False,11,1.0,0.6580703943283288,0.0002129907292501036,6.772964797849913e-14,,
23,3000,random_probe,13,976,False,11,1.0,0.6008351929007909,0.0002023034093376619,6.527410278135062e-14,,
23,3000,random_probe,14,868,False,11,1.0,0.4872137437139895,0.00016825324520805453,6.927520059234035e-14,,
23,3000,random_probe,15,885,False,11,0.125,-0.2029233661454443,-6.414272681239119e-05,6.476463073677521e-14,,
23,3000,random_probe,16,169,False,11,0.25,-0.2151374760587704,-5.404214411600019e-05,7.203997042537741e-14,,
23,3000,random_probe,17,997,False,11,0.125,-0.279945056362098,-6.754929132098651e-05,6.855868072623211e-14,,
23,3000,random_probe,18,606,False,11,0.75,0.45552474107471214,0.00010427349458214975,6.905355204364236e-14,,
23,3001,bank,0,618,True,0,,,,,3.152676923295893,1024
23,3001,greedy_probe,0,0,False,11,1.0,0.6506511213270205,0.0004968718946625466,7.017264092163023e-14,,
23,3001,greedy_probe,1,1,False,11,1.0,0.2234651027333041,0.00019058365803244649,7.057476226391307e-14,,
23,3001,greedy_probe,2,64,False,11,1.0,0.5393858824392702,0.00041973271182016957,6.588981381248831e-14,,
23,3001,greedy_probe,3,512,False,11,1.0,0.8295005148329229,0.0006419366800215426,6.766869659529814e-14,,
23,3001,greedy_probe,4,528,False,11,1.0,1.2039580038337816,0.0008677585931930317,7.064809786372855e-14,,
23,3001,greedy_probe,5,560,False,11,1.0,1.937683309773389,0.0014303162794356101,6.707181980794772e-14,,
23,3001,greedy_probe,6,688,False,11,1.0,1.22437501141512,0.0005733668506959898,7.362302384854715e-14,,
23,3001,greedy_probe,7,562,False,11,1.0,1.6836891441589887,0.0012481744898744764,7.259544770170761e-14,,
23,3001,greedy_probe,8,564,False,11,1.0,1.3748673669681173,0.0010007171173791662,6.480724412429796e-14,,
23,3001,greedy_probe,9,568,False,11,1.0,1.653122171737038,0.0006008345026406675,6.792801882229948e-14,,
23,3001,greedy_probe,10,816,False,11,1.0,1.9163107095208718,0.0013031186532537452,7.01741119598098e-14,,
23,3001,greedy_probe,11,561,False,11,1.0,1.5777589090701292,0.0013175289278245673,6.951409927228799e-14,,
23,3001,greedy_probe,12,624,True,11,1.0,2.062399728113717,0.0015410313079801865,6.495054356760722e-14,,
23,3001,greedy_probe,13,112,False,11,1.0,2.005509194037823,0.0015248458508771807,7.367456189412954e-14,,
23,3001,greedy_probe,14,608,False,11,1.0,1.7771456727091288,0.001376055920202443,6.755175547004016e-14,,
23,3001,greedy_probe,15,592,False,11,1.0,1.0930549722635476,0.000803883643892252,6.396926855022938e-14,,
23,3001,greedy_probe,16,752,False,11,1.0,1.5709407018526973,0.0007365565691414095,6.706082194424991e-14,,
23,3001,greedy_probe,17,626,False,11,1.0,1.7840788488822232,0.0013408100577906737,6.921680201410092e-14,,
23,3001,greedy_probe,18,628,False,11,1.0,1.4692957629774126,0.0010327710962640436,6.762766029663956e-14,,
23,3001,random_full,0,0,False,60,1.0,0.6746841070914754,0.0005163742540954305,6.26863118908157e-14,,
23,3001,random_full,1,76,False,60,0.125,-0.42791463719517453,-0.00015425925375688043,6.944251553476145e-14,,
23,3001,random_full,2,1009,True,60,1.0,1.1346517892560302,0.000598412343847176,6.546359296221045e-14,,
23,3001,random_full,3,747,False,60,1.0,0.7397724503827681,0.0006222422569517657,6.520699547400439e-14,,
23,3001,random_probe,0,0,False,11,1.0,0.6506511213270205,0.0004968718946625466,7.017264092163023e-14,,
23,3001,random_probe,1,76,False,11,0.125,-0.4810732955083561,-0.0001734008585433048,6.580901898243982e-14,,
23,3001,random_probe,2,1009,False,11,1.0,1.1009854298863038,0.0005791041853534847,7.729048686265106e-14,,
23,3001,random_probe,3,747,False,11,1.0,0.71826462365046,0.0006027788592191533,7.40012065092219e-14,,
23,3001,random_probe,4,441,False,11,1.0,0.7243498307499286,0.0006095272196939604,7.109760822140998e-14,,
23,3001,random_probe,5,851,False,11,0.875,0.38473752275337386,0.0003026118418698017,6.908118437327797e-14,,
23,3001,random_probe,6,361,False,11,1.0,1.05407412361389,0.0007001713099993633,6.441133129805462e-14,,
23,3001,random_probe,7,452,False,11,0.875,0.43276149260534946,0.00016946782307524985,6.511844654497036e-14,,
23,3001,random_probe,8,829,True,11,1.0,2.2040739529146234,0.001410491024081491,7.105413125826216e-14,,
23,3001,random_probe,9,880,False,11,1.0,2.130690897463547,0.0014747272013152747,6.779304433116512e-14,,
23,3001,random_probe,10,342,False,11,0.25,-0.13300283686702538,-8.743124070647885e-05,6.739816957989242e-14,,
23,3001,random_probe,11,61,False,11,1.0,1.241600833409109,0.000729946216984482,6.508607243170233e-14,,
23,3001,random_probe,12,125,False,11,1.0,1.4069979901512082,0.0007721677424310401,6.747561043009791e-14,,
23,3001,random_probe,13,678,False,11,1.0,0.730137569211396,0.0003756332283587323,6.762298381829437e-14,,
23,3001,random_probe,14,909,False,11,1.0,1.8671171264150812,0.0016907556868834403,6.424889986668401e-14,,
23,3001,random_probe,15,858,False,11,1.0,1.0214282732128899,0.0004705434133888773,7.066312536591652e-14,,
23,3001,random_probe,16,760,False,11,1.0,1.0428964235656686,0.0007324524887769935,6.724334266306293e-14,,
23,3001,random_probe,17,992,False,11,1.0,1.2069510619593888,0.0004530039042221533,7.02115583556136e-14,,
23,3001,random_probe,18,239,False,11,1.0,1.2792507153346173,0.0010016376833852716,6.498437421270627e-14,,
23,3002,bank,0,302,True,0,,,,,3.1623830765173513,1024
23,3002,greedy_probe,0,0,False,11,1.0,1.0151521697608799,0.0008355027021240769,7.159079204321332e-14,,
23,3002,greedy_probe,1,512,False,11,1.0,0.69996865098623,0.0008467728398752926,6.830399647732688e-14,,
23,3002,greedy_probe,2,2,False,11,1.0,1.0118867344818434,0.0012990417875252593,6.235560496446242e-14,,
23,3002,greedy_probe,3,64,False,11,1.0,1.4989743128740396,0.0011744402428221154,6.532280218663726e-14,,
23,3002,greedy_probe,4,320,False,11,1.0,0.704583289174779,0.0008840745313955798,6.344705621398425e-14,,
23,3002,greedy_probe,5,72,False,11,0.875,0.6123077753259185,0.00038265205960426405,6.862842991628049e-14,,
23,3002,greedy_probe,6,65,False,11,1.0,1.807171466275998,0.0016716523306435681,6.470060976921441e-14,,
23,3002,greedy_probe,7,193,False,11,1.0,2.607069602736004,0.0022171759256414793,6.441884141072316e-14,,
23,3002,greedy_probe,8,225,False,11,1.0,1.4231107090266149,0.001109703877914832,7.180858944495186e-14,,
23,3002,greedy_probe,9,197,False,11,1.0,2.400758450119339,0.002037547947041543,6.86130605035911e-14,,
23,3002,greedy_probe,10,209,False,11,1.0,2.352234312947231,0.0019778414452037586,7.019129971046652e-14,,
23,3002,greedy_probe,11,705,False,11,1.0,1.6826138834711946,0.002192605898353314,7.024661868531894e-14,,
23,3002,greedy_probe,12,195,False,11,1.0,1.838640456864883,0.0022947144314518844,6.951490870707443e-14,,
23,3002,greedy_probe,13,129,False,11,1.0,2.314485048097171,0.0018933431489520291,6.529745069641099e-14,,
23,3002,greedy_probe,14,449,False,11,1.0,1.351721407036294,0.001776267840800953,6.578564467652666e-14,,
23,3002,greedy_probe,15,201,False,11,1.0,1.577664390432607,0.0015828324811943614,7.483497514878596e-14,,
23,3002,greedy_probe,16,192,True,11,1.0,2.8570054312541933,0.0018283987132222982,7.210654392545994e-14,,
23,3002,greedy_probe,17,224,False,11,1.0,1.0990556239090017,0.0006872305617094477,6.675502786199069e-14,,
23,3002,greedy_probe,18,196,False,11,1.0,2.7338441541871763,0.0018028469907254855,6.297898371212013e-14,,
23,3002,random_full,0,0,False,60,1.0,1.0424510907665578,0.0008599853738073563,6.676035041192166e-14,,
23,3002,random_full,1,136,True,60,1.0,1.234222780374465,0.0010002196839977015,6.715559886890344e-14,,
23,3002,random_full,2,62,False,60,1.0,1.1581030475768839,0.0013458600090361693,6.950339753768037e-14,,
23,3002,random_full,3,537,False,60,0.875,0.1364350267911108,0.00016776617446178504,6.606941122017978e-14,,
23,3002,random_probe,0,0,False,11,1.0,1.0151521697608799,0.0008355027021240769,7.159079204321332e-14,,
23,3002,random_probe,1,136,False,11,1.0,1.2087418365034657,0.000976745789379568,6.123546285645541e-14,,
23,3002,random_probe,2,62,False,11,1.0,1.1387891922952935,0.001320954861585376,6.387920995218029e-14,,
23,3002,random_probe,3,537,False,11,0.875,0.11541767297105349,0.00014183304486353743,6.408613150488594e-14,,
23,3002,random_probe,4,607,False,11,1.0,0.4357803430256351,0.0006657059511017078,6.420069655621056e-14,,
23,3002,random_probe,5,673,False,11,1.0,0.9742567141984667,0.0012544717804436672,7.199232529826212e-14,,
23,3002,random_probe,6,904,False,11,1.0,1.4121996353044932,0.0022426868273343562,6.596990615093903e-14,,
23,3002,random_probe,7,302,True,11,1.0,2.7112809391731196,0.0016297294623148773,6.58109959413601e-14,,
23,3002,random_probe,8,722,False,11,1.0,1.6696199346467742,0.002553955491115886,6.343868778410818e-14,,
23,3002,random_probe,9,1,False,11,1.0,1.3485405757827054,0.0012607064430007458,7.006096664304903e-14,,
23,3002,random_probe,10,563,False,11,1.0,1.776240089821862,0.0028571523415747216,6.274415072233581e-14,,
23,3002,random_probe,11,227,False,11,1.0,1.0362581903260486,0.0012323286510711904,6.810382441388973e-14,,
23,3002,random_probe,12,468,False,11,1.0,1.1939527501089995,0.0013023129496215983,6.544709225664399e-14,,
23,3002,random_probe,13,661,False,11,1.0,1.6203654228847673,0.0020400574738382036,6.426458788009922e-14,,
23,3002,random_probe,14,341,False,11,1.0,0.4904357971504813,0.0006831162851301132,6.35488252904879e-14,,
23,3002,random_probe,15,855,False,11,1.0,0.5309649014170231,0.0007316223311189208,6.923758713537517e-14,,
23,3002,random_probe,16,960,False,11,1.0,0.9830989105564767,0.0015157653456641176,6.252720258480844e-14,,
23,3002,random_probe,17,65,False,11,1.0,1.807171466275998,0.0016716523306435681,6.470060976921441e-14,,
23,3002,random_probe,18,280,False,11,1.0,0.582461017507353,0.0006195608442000925,6.591584049085901e-14,,
23,3003,bank,0,796,True,0,,,,,2.9274389172499653,1024
23,3003,greedy_probe,0,0,False,11,1.0,0.875988337518276,0.0008278850095125917,7.226903875376272e-14,,
23,3003,greedy_probe,1,16,False,11,1.0,0.28226897772516923,0.0003025850633397928,6.447812291717959e-14,,
23,3003,greedy_probe,2,32,False,11,1.0,0.8326898905867108,0.0009089704307694516,6.932157429683001e-14,,
23,3003,greedy_probe,3,256,False,11,1.0,1.0280170019720831,0.001052663523203835,6.892497240963478e-14,,
23,3003,greedy_probe,4,384,False,11,1.0,1.0719221904324867,0.0011413312189784974,6.634553081034864e-14,,
23,3003,greedy_probe,5,388,False,11,1.0,1.7270276691031907,0.0020485416173076938,6.938728093902275e-14,,
23,3003,greedy_probe,6,389,False,11,1.0,0.7999486267561804,0.0009091761614452619,6.598006366136967e-14,,
23,3003,greedy_probe,7,452,False,11,1.0,1.7253243124136852,0.0020341195611463803,6.560483519201285e-14,,
23,3003,greedy_probe,8,396,False,11,1.0,1.8318811642945263,0.0022316773616258634,6.507450530468866e-14,,
23,3003,greedy_probe,9,398,False,11,1.0,2.1596113796637812,0.0027013535344771362,6.473491179307187e-14,,
23,3003,greedy_probe,10,910,False,11,1.0,1.6380973667165015,0.0018762764173488504,6.52613264843304e-14,,
23,3003,greedy_probe,11,414,False,11,1.0,1.0185842238539493,0.0010956208705844512,7.074899415748112e-14,,
23,3003,greedy_probe,12,430,False,11,1.0,2.1535351351206273,0.0025139591430166693,7.297066372385367e-14,,
23,3003,greedy_probe,13,142,False,11,1.0,1.8242263061745603,0.0022361841626467585,7.430285966699871e-14,,
23,3003,greedy_probe,14,270,True,11,1.0,2.2182460652496134,0.0026715410169982365,6.793167630990028e-14,,
23,3003,greedy_probe,15,266,False,11,1.0,1.4567979777042188,0.001526172046124547,6.907874849040888e-14,,
23,3003,greedy_probe,16,271,False,11,1.0,1.179450895654378,0.0014123757541740951,6.529043761816237e-14,,
23,3003,greedy_probe,17,334,False,11,1.0,2.1849496423871635,0.0026172249225043026,6.505872477329672e-14,,
23,3003,greedy_probe,18,262,False,11,1.0,1.7503255778587028,0.0020993006317789296,6.871434725256715e-14,,
23,3003,random_full,0,0,True,60,1.0,0.8990255254015695,0.0008512926162955346,6.69707317930088e-14,,
23,3003,random_full,1,213,False,60,1.0,0.3912008378829198,0.00046503964613001884,7.035675088131444e-14,,
23,3003,random_full,2,312,False,60,1.0,0.8827678845217215,0.0010626211519894919,7.521277751770166e-14,,
23,3003,random_full,3,855,False,60,1.0,0.3868593232687492,0.000409909488401518,6.453508137624141e-14,,
23,3003,random_probe,0,0,False,11,1.0,0.875988337518276,0.0008278850095125917,7.226903875376272e-14,,
23,3003,random_probe,1,213,False,11,1.0,0.37190365390996877,0.000441924626733408,7.252491189458245e-14,,
23,3003,random_probe,2,312,False,11,1.0,0.8634337592631681,0.0010378654771316647,6.27173300611472e-14,,
23,3003,random_probe,3,855,False,11,1.0,0.3645060264077008,0.00038589667461302445,7.064247741463053e-14,,
23,3003,random_probe,4,565,False,11,1.0,1.2795249307567143,0.0014191464628849721,7.534624267782393e-14,,
23,3003,random_probe,5,380,True,11,1.0,1.934972471112507,0.002420705966103414,7.341758307127297e-14,,
23,3003,random_probe,6,767,False,11,1.0,0.8908356211342073,0.0009238963108687912,7.017036452745863e-14,,
23,3003,random_probe,7,929,False,11,1.0,1.800623062235926,0.0017573174221698759,6.440136281901536e-14,,
23,3003,random_probe,8,112,False,11,1.0,0.27063070439960096,0.0003149262011403874,6.710735838509603e-14,,
23,3003,random_probe,9,779,False,11,1.0,1.5190668855375105,0.001739727767385844,6.494700572811356e-14,,
23,3003,random_probe,10,506,False,11,0.0,-0.5166677633695245,-0.00048417926022494093,6.911555467724963e-14,,
23,3003,random_probe,11,77,False,11,1.0,0.46347096168075874,0.00048576136216076007,7.56907556541591e-14,,
23,3003,random_probe,12,679,False,11,1.0,1.0171660329006595,0.001183110283069332,6.280352535767684e-14,,
23,3003,random_probe,13,875,False,11,1.0,1.3304617061707131,0.0016504783791818287,6.871443734112285e-14,,
23,3003,random_probe,14,881,False,11,1.0,1.9236617584524016,0.002378875330279336,7.285030485691031e-14,,
23,3003,random_probe,15,946,False,11,1.0,0.48432699855868394,0.0005116410615471252,6.755519664825978e-14,,
23,3003,random_probe,16,645,False,11,0.25,-0.2790157689427483,-0.0002783068337897602,6.613383653599006e-14,,
23,3003,random_probe,17,402,False,11,0.0,-0.48480397270445497,-0.0004602214141790576,6.859106087867913e-14,,
23,3003,random_probe,18,308,False,11,1.0,1.3129595787296333,0.001648137816821365,6.881502682059404e-14,,
23,3004,bank,0,321,True,0,,,,,2.083107353076139,1024
23,3004,greedy_probe,0,0,False,11,1.0,0.6585330756099312,0.0018331493724806107,7.118107876095839e-14,,
23,3004,greedy_probe,1,8,False,11,1.0,0.16519421862186373,0.0004549613169419391,7.366288579240691e-14,,
23,3004,greedy_probe,2,32,False,11,1.0,0.6665779880042557,0.0018292583947674941,7.398099372617353e-14,,
23,3004,greedy_probe,3,34,False,11,1.0,0.5090639839224874,0.0013398558683953348,6.661047585516589e-14,,
23,3004,greedy_probe,4,160,False,11,0.625,0.038551285563891605,0.00010110908523349067,6.570830804127013e-14,,
23,3004,greedy_probe,5,48,False,11,1.0,0.4892075025959842,0.001354439706848125,6.538384771270231e-14,,
23,3004,greedy_probe,6,544,False,11,1.0,0.6550295885335005,0.0018008289891918066,6.614358555369107e-14,,
23,3004,greedy_probe,7,96,False,11,1.0,1.0608331748940163,0.0029160442783832128,6.558859057928327e-14,,
23,3004,greedy_probe,8,97,False,11,1.0,1.1580390836175916,0.003360583929080947,6.517489306628419e-14,,
23,3004,greedy_probe,9,101,False,11,1.0,0.4815809111697378,0.0013601366718895731,6.89043761063484e-14,,
23,3004,greedy_probe,10,353,False,11,1.0,2.047480874912041,0.0059113758156958,7.387902424032248e-14,,
23,3004,greedy_probe,11,361,False,11,1.0,0.6885113778509384,0.0019003041400072213,6.822507259784944e-14,,
23,3004,greedy_probe,12,321,True,11,1.0,2.077603170638578,0.005923609514903886,6.566111477549348e-14,,
23,3004,greedy_probe,13,323,False,11,1.0,2.012046302305631,0.0059180069170153,6.573482591919145e-14,,
23,3004,greedy_probe,14,449,False,11,1.0,1.350507391214708,0.0038319394377943333,6.759002074783544e-14,,
23,3004,greedy_probe,15,337,False,11,1.0,1.955130721665169,0.0055625257270338554,7.681005455748474e-14,,
23,3004,greedy_probe,16,833,False,11,1.0,2.026481056751437,0.0057629180688244155,6.511387672167477e-14,,
23,3004,greedy_probe,17,257,False,11,1.0,1.1319866747753284,0.0033893825339199784,7.584184199707271e-14,,
23,3004,greedy_probe,18,320,False,11,1.0,1.7037918146364666,0.00471080965317424,6.548725456879905e-14,,
23,3004,random_full,0,0,False,60,1.0,0.6713773919724966,0.001869802903790037,6.834351534777326e-14,,
23,3004,random_full,1,537,False,60,1.0,0.47933097568828287,0.0014186825911215424,6.48430831602102e-14,,
23,3004,random_full,2,56,False,60,1.0,0.0672653853796428,0.00018198503653395984,6.624400243261396e-14,,
23,3004,random_full,3,902,True,60,1.0,1.1739711914954962,0.0033524745864085244,6.693963512179366e-14,,
23,3004,random_probe,0,0,False,11,1.0,0.6585330756099312,0.0018331493724806107,7.118107876095839e-14,,
23,3004,random_probe,1,537,False,11,1.0,0.4688142712854138,0.0013857915422872645,6.75642235892427e-14,,
23,3004,random_probe,2,56,False,11,0.875,0.056239195194136046,0.00015201680886658964,6.880951020711333e-14,,
23,3004,random_probe,3,902,False,11,1.0,1.162969228596503,0.0033145652946428017,6.927929529798812e-14,,
23,3004,random_probe,4,202,False,11,1.0,1.629028744983779,0.00468064810945055,6.686516070843124e-14,,
23,3004,random_probe,5,163,False,11,1.0,0.14211721475944672,0.00040531863033804044,6.711486529127985e-14,,
23,3004,random_probe,6,239,False,11,1.0,0.8719707960552642,0.002492862994296783,6.731242008175294e-14,,
