phase,name,p,seed,variant,view,test_a,truth,rtol,horizon,initial_informative_step,raw_argmax_changes,leader_replacements,correctness_flips,correct_to_wrong,wrong_to_correct,last_leader_replacement,last_correctness_flip,final_correct_state,final_winner_count,final_normalized_correct_margin
boundary,p23_s106_uncentered,23,106,uncentered,point,17,11,1e-08,59,0,6,6,1,0,1,10,10,1,1,1.344250962814936
boundary,p23_s106_uncentered,23,106,uncentered,point,18,13,1e-08,59,0,3,3,1,0,1,10,10,1,1,1.3519506520582651
boundary,p23_s106_uncentered,23,106,uncentered,point,19,15,1e-08,59,0,2,2,1,0,1,10,10,1,1,1.0694717392835031
boundary,p23_s106_uncentered,23,106,uncentered,point,20,17,1e-08,59,0,4,4,1,0,1,10,10,1,1,1.0722037516659126
boundary,p23_s106_uncentered,23,106,uncentered,point,21,19,1e-08,59,0,3,3,1,0,1,10,10,1,1,1.0944679484704076
boundary,p23_s106_uncentered,23,106,uncentered,point,22,21,1e-08,59,0,1,1,1,0,1,10,10,1,1,1.3031268083343903
boundary,p23_s107_bw15,23,107,bw15,profile,-1,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6958705804164663
boundary,p23_s107_bw15,23,107,bw15,point,0,0,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.89340595636168
boundary,p23_s107_bw15,23,107,bw15,point,1,2,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.386425007631461
boundary,p23_s107_bw15,23,107,bw15,point,2,4,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.4838605246441268
boundary,p23_s107_bw15,23,107,bw15,point,3,6,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.49204845571036554
boundary,p23_s107_bw15,23,107,bw15,point,4,8,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.4575682413435553
boundary,p23_s107_bw15,23,107,bw15,point,5,10,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6291623713664634
boundary,p23_s107_bw15,23,107,bw15,point,6,12,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.5582431957393673
boundary,p23_s107_bw15,23,107,bw15,point,7,14,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.5469405115408473
boundary,p23_s107_bw15,23,107,bw15,point,8,16,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.5933965664822924
boundary,p23_s107_bw15,23,107,bw15,point,9,18,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.4891091712677538
boundary,p23_s107_bw15,23,107,bw15,point,10,20,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.5911457143050007
boundary,p23_s107_bw15,23,107,bw15,point,11,22,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.5120996981704277
boundary,p23_s107_bw15,23,107,bw15,point,12,1,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.5856271656725156
boundary,p23_s107_bw15,23,107,bw15,point,13,3,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.5789982754465017
boundary,p23_s107_bw15,23,107,bw15,point,14,5,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.3479603599162792
boundary,p23_s107_bw15,23,107,bw15,point,15,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7727681224247928
boundary,p23_s107_bw15,23,107,bw15,point,16,9,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.6871812626848269
boundary,p23_s107_bw15,23,107,bw15,point,17,11,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6166722497010716
boundary,p23_s107_bw15,23,107,bw15,point,18,13,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.3950431513248024
boundary,p23_s107_bw15,23,107,bw15,point,19,15,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.4768207357601869
boundary,p23_s107_bw15,23,107,bw15,point,20,17,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6243772233866577
boundary,p23_s107_bw15,23,107,bw15,point,21,19,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7691211847752198
boundary,p23_s107_bw15,23,107,bw15,point,22,21,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.5943913075351943
boundary,p23_s107_bw20,23,107,bw20,profile,-1,0,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7660578468632663
boundary,p23_s107_bw20,23,107,bw20,point,0,0,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.9257771740481844
boundary,p23_s107_bw20,23,107,bw20,point,1,2,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.49274407965407346
boundary,p23_s107_bw20,23,107,bw20,point,2,4,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.5865897700879265
boundary,p23_s107_bw20,23,107,bw20,point,3,6,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.608428550581156
boundary,p23_s107_bw20,23,107,bw20,point,4,8,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.5861138044602651
boundary,p23_s107_bw20,23,107,bw20,point,5,10,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6777670779381163
boundary,p23_s107_bw20,23,107,bw20,point,6,12,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6286026781915832
boundary,p23_s107_bw20,23,107,bw20,point,7,14,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6085578475925718
boundary,p23_s107_bw20,23,107,bw20,point,8,16,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.684456468472823
boundary,p23_s107_bw20,23,107,bw20,point,9,18,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6191273237653493
boundary,p23_s107_bw20,23,107,bw20,point,10,20,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6765585057424949
boundary,p23_s107_bw20,23,107,bw20,point,11,22,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5936778990659715
boundary,p23_s107_bw20,23,107,bw20,point,12,1,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6578727644345944
boundary,p23_s107_bw20,23,107,bw20,point,13,3,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7209561189267468
boundary,p23_s107_bw20,23,107,bw20,point,14,5,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.45240721023488567
boundary,p23_s107_bw20,23,107,bw20,point,15,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.8573503009746894
boundary,p23_s107_bw20,23,107,bw20,point,16,9,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7398414010310423
boundary,p23_s107_bw20,23,107,bw20,point,17,11,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7218313673183713
boundary,p23_s107_bw20,23,107,bw20,point,18,13,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.5015561256143923
boundary,p23_s107_bw20,23,107,bw20,point,19,15,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5749272243854785
boundary,p23_s107_bw20,23,107,bw20,point,20,17,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6902364609681304
boundary,p23_s107_bw20,23,107,bw20,point,21,19,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.8502453395314495
boundary,p23_s107_bw20,23,107,bw20,point,22,21,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.6849203707620616
boundary,p23_s107_bw30,23,107,bw30,profile,-1,0,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.8240743425732363
boundary,p23_s107_bw30,23,107,bw30,point,0,0,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.941477065541912
boundary,p23_s107_bw30,23,107,bw30,point,1,2,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.5779243420350119
boundary,p23_s107_bw30,23,107,bw30,point,2,4,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6856460582214696
boundary,p23_s107_bw30,23,107,bw30,point,3,6,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.7197036633272615
boundary,p23_s107_bw30,23,107,bw30,point,4,8,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7351689310465218
boundary,p23_s107_bw30,23,107,bw30,point,5,10,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.689926678081572
boundary,p23_s107_bw30,23,107,bw30,point,6,12,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.6718222796567638
boundary,p23_s107_bw30,23,107,bw30,point,7,14,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6333993872280083
boundary,p23_s107_bw30,23,107,bw30,point,8,16,1e-08,59,0,5,5,1,0,1,9,9,1,1,0.7742036732920816
boundary,p23_s107_bw30,23,107,bw30,point,9,18,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7509552213217091
boundary,p23_s107_bw30,23,107,bw30,point,10,20,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7433726798038182
boundary,p23_s107_bw30,23,107,bw30,point,11,22,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.656298669473718
boundary,p23_s107_bw30,23,107,bw30,point,12,1,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.6939107675218699
boundary,p23_s107_bw30,23,107,bw30,point,13,3,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.8271303655489314
boundary,p23_s107_bw30,23,107,bw30,point,14,5,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.5319444208314256
boundary,p23_s107_bw30,23,107,bw30,point,15,7,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.9514772835357674
boundary,p23_s107_bw30,23,107,bw30,point,16,9,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.780025916882591
boundary,p23_s107_bw30,23,107,bw30,point,17,11,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.8313598069655329
boundary,p23_s107_bw30,23,107,bw30,point,18,13,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.5794980267796062
boundary,p23_s107_bw30,23,107,bw30,point,19,15,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.6698326092107065
boundary,p23_s107_bw30,23,107,bw30,point,20,17,1e-08,59,0,3,3,1,0,1,9,9,1,1,0.7318596176337874
boundary,p23_s107_bw30,23,107,bw30,point,21,19,1e-08,59,0,4,4,1,0,1,9,9,1,1,0.9354457075460905
boundary,p23_s107_bw30,23,107,bw30,point,22,21,1e-08,59,0,2,2,1,0,1,9,9,1,1,0.7782461023218699
boundary,p23_s107_eps001,23,107,eps001,profile,-1,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.7966158727808829
boundary,p23_s107_eps001,23,107,eps001,point,0,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.9287407257697465
boundary,p23_s107_eps001,23,107,eps001,point,1,2,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.539776155347193
boundary,p23_s107_eps001,23,107,eps001,point,2,4,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6425322702463822
boundary,p23_s107_eps001,23,107,eps001,point,3,6,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.6720122903270784
boundary,p23_s107_eps001,23,107,eps001,point,4,8,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.6698616867665756
boundary,p23_s107_eps001,23,107,eps001,point,5,10,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6798543496172927
boundary,p23_s107_eps001,23,107,eps001,point,6,12,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.6503006196874371
boundary,p23_s107_eps001,23,107,eps001,point,7,14,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.618512640140398
boundary,p23_s107_eps001,23,107,eps001,point,8,16,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.732884655766554
boundary,p23_s107_eps001,23,107,eps001,point,9,18,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6926541757401868
boundary,p23_s107_eps001,23,107,eps001,point,10,20,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.7116297742205905
boundary,p23_s107_eps001,23,107,eps001,point,11,22,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6275372227818558
boundary,p23_s107_eps001,23,107,eps001,point,12,1,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.6776966031773998
boundary,p23_s107_eps001,23,107,eps001,point,13,3,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.7831991190952391
boundary,p23_s107_eps001,23,107,eps001,point,14,5,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.4938333762447598
boundary,p23_s107_eps001,23,107,eps001,point,15,7,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.9074426591184171
boundary,p23_s107_eps001,23,107,eps001,point,16,9,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.7594328725457952
boundary,p23_s107_eps001,23,107,eps001,point,17,11,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.7822055847016474
boundary,p23_s107_eps001,23,107,eps001,point,18,13,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.5444736197309211
boundary,p23_s107_eps001,23,107,eps001,point,19,15,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6250225481147447
boundary,p23_s107_eps001,23,107,eps001,point,20,17,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.7114526407546425
boundary,p23_s107_eps001,23,107,eps001,point,21,19,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.8945835803275889
boundary,p23_s107_eps001,23,107,eps001,point,22,21,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.7362999360385117
boundary,p23_s107_eps03,23,107,eps03,profile,-1,0,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.8422082310451559
boundary,p23_s107_eps03,23,107,eps03,point,0,0,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.9938786922640813
boundary,p23_s107_eps03,23,107,eps03,point,1,2,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.5987718896696184
boundary,p23_s107_eps03,23,107,eps03,point,2,4,1e-08,59,0,4,4,1,0,1,7,7,1,1,0.6764940448636174
boundary,p23_s107_eps03,23,107,eps03,point,3,6,1e-08,59,0,4,4,1,0,1,7,7,1,1,0.7000185330344842
boundary,p23_s107_eps03,23,107,eps03,point,4,8,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.6850160108079137
boundary,p23_s107_eps03,23,107,eps03,point,5,10,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.7643751107294182
boundary,p23_s107_eps03,23,107,eps03,point,6,12,1e-08,59,0,5,5,1,0,1,7,7,1,1,0.7186447899848757
boundary,p23_s107_eps03,23,107,eps03,point,7,14,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.7024209744788138
boundary,p23_s107_eps03,23,107,eps03,point,8,16,1e-08,59,0,4,4,1,0,1,7,7,1,1,0.7738613203510253
boundary,p23_s107_eps03,23,107,eps03,point,9,18,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.7223080713545822
boundary,p23_s107_eps03,23,107,eps03,point,10,20,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.770545344899784
boundary,p23_s107_eps03,23,107,eps03,point,11,22,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.6796146559113253
boundary,p23_s107_eps03,23,107,eps03,point,12,1,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.7347488758840368
boundary,p23_s107_eps03,23,107,eps03,point,13,3,1e-08,59,0,1,1,1,0,1,7,7,1,1,0.8154254103155943
boundary,p23_s107_eps03,23,107,eps03,point,14,5,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.5666316906115572
boundary,p23_s107_eps03,23,107,eps03,point,15,7,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.941535080868415
boundary,p23_s107_eps03,23,107,eps03,point,16,9,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.8104932913047955
boundary,p23_s107_eps03,23,107,eps03,point,17,11,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.8112462319936473
boundary,p23_s107_eps03,23,107,eps03,point,18,13,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.6119208301056765
boundary,p23_s107_eps03,23,107,eps03,point,19,15,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.6726025941601996
boundary,p23_s107_eps03,23,107,eps03,point,20,17,1e-08,59,0,2,2,1,0,1,7,7,1,1,0.7679813250885027
boundary,p23_s107_eps03,23,107,eps03,point,21,19,1e-08,59,0,3,3,1,0,1,7,7,1,1,0.9351711618931414
boundary,p23_s107_eps03,23,107,eps03,point,22,21,1e-08,59,0,1,1,1,0,1,7,7,1,1,0.7681465660133534
boundary,p23_s107_paper,23,107,paper,profile,-1,0,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.5963624478687878
boundary,p23_s107_paper,23,107,paper,point,0,0,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.8125752574227704
boundary,p23_s107_paper,23,107,paper,point,1,2,1e-08,59,0,2,2,1,0,1,12,12,1,1,0.23601218617955613
boundary,p23_s107_paper,23,107,paper,point,2,4,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.34981452048874484
boundary,p23_s107_paper,23,107,paper,point,3,6,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.33363542942224034
boundary,p23_s107_paper,23,107,paper,point,4,8,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.30075930145480384
boundary,p23_s107_paper,23,107,paper,point,5,10,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.5456325826012477
boundary,p23_s107_paper,23,107,paper,point,6,12,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4527974461036008
boundary,p23_s107_paper,23,107,paper,point,7,14,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4453788856524325
boundary,p23_s107_paper,23,107,paper,point,8,16,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4723686447480111
boundary,p23_s107_paper,23,107,paper,point,9,18,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.3130278373996638
boundary,p23_s107_paper,23,107,paper,point,10,20,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4655664206953594
boundary,p23_s107_paper,23,107,paper,point,11,22,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.3961034786716767
boundary,p23_s107_paper,23,107,paper,point,12,1,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.46865016948450355
boundary,p23_s107_paper,23,107,paper,point,13,3,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.39270700952423704
boundary,p23_s107_paper,23,107,paper,point,14,5,1e-08,59,0,2,2,1,0,1,12,12,1,1,0.1958720566842619
boundary,p23_s107_paper,23,107,paper,point,15,7,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.6650563138484871
boundary,p23_s107_paper,23,107,paper,point,16,9,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.6138202038898497
boundary,p23_s107_paper,23,107,paper,point,17,11,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4768613724488131
boundary,p23_s107_paper,23,107,paper,point,18,13,1e-08,59,0,2,2,1,0,1,12,12,1,1,0.23950722850072179
boundary,p23_s107_paper,23,107,paper,point,19,15,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.3479758921758315
boundary,p23_s107_paper,23,107,paper,point,20,17,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.47402225784168284
boundary,p23_s107_paper,23,107,paper,point,21,19,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.6600856393456056
boundary,p23_s107_paper,23,107,paper,point,22,21,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.47802285990994436
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,profile,-1,0,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.34243594296187463
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,0,0,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.532329235400592
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,1,2,1e-08,59,0,2,2,1,0,1,15,15,1,1,0.007838245730691857
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,2,4,1e-08,59,0,3,3,1,0,1,13,13,1,1,0.07760014834419224
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,3,6,1e-08,59,0,4,4,1,0,1,15,15,1,1,0.013456819908024687
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,4,8,1e-08,59,0,2,2,1,0,1,13,13,1,1,0.10062792422559856
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,5,10,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.25895823679313795
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,6,12,1e-08,59,0,5,5,1,0,1,12,12,1,1,0.1565869415629926
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,7,14,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.25589587985086576
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,8,16,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.2470763791823095
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,9,18,1e-08,59,0,3,3,1,0,1,13,13,1,1,0.11130585067845304
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,10,20,1e-08,59,0,3,3,1,0,1,12,12,1,1,0.18879664225563814
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,11,22,1e-08,59,0,3,3,1,0,1,13,13,1,1,0.09758590896328861
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,12,1,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.20977694148602746
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,13,3,1e-08,59,0,2,2,1,0,1,12,12,1,1,0.3201421466850548
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,14,5,1e-08,59,0,3,3,0,0,0,4,,-1,1,-0.04094886604136599
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,15,7,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4328290734975417
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,16,9,1e-08,59,0,3,3,1,0,1,12,12,1,1,0.3817315631104565
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,17,11,1e-08,59,0,3,3,1,0,1,12,12,1,1,0.3284558904184339
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,18,13,1e-08,59,0,1,1,0,0,0,4,,-1,1,-0.013355304147758706
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,19,15,1e-08,59,0,3,3,1,0,1,13,13,1,1,0.10760747443751219
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,20,17,1e-08,59,0,5,5,1,0,1,12,12,1,1,0.22117663345791092
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,21,19,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.4134690932666961
boundary,p23_s107_paper_uncentered,23,107,paper_uncentered,point,22,21,1e-08,59,0,4,4,1,0,1,12,12,1,1,0.19821904984875663
boundary,p23_s107_uncentered,23,107,uncentered,profile,-1,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.5748467931844963
boundary,p23_s107_uncentered,23,107,uncentered,point,0,0,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6541284688189193
boundary,p23_s107_uncentered,23,107,uncentered,point,1,2,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.35410867734604
boundary,p23_s107_uncentered,23,107,uncentered,point,2,4,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.4273993059535743
boundary,p23_s107_uncentered,23,107,uncentered,point,3,6,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.44854796462765373
boundary,p23_s107_uncentered,23,107,uncentered,point,4,8,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.4825997431884223
boundary,p23_s107_uncentered,23,107,uncentered,point,5,10,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.4276226627234062
boundary,p23_s107_uncentered,23,107,uncentered,point,6,12,1e-08,59,0,6,6,1,0,1,11,11,1,1,0.4102312936545423
boundary,p23_s107_uncentered,23,107,uncentered,point,7,14,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.4550862793275113
boundary,p23_s107_uncentered,23,107,uncentered,point,8,16,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.5420685696244035
boundary,p23_s107_uncentered,23,107,uncentered,point,9,18,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.51517120598076
boundary,p23_s107_uncentered,23,107,uncentered,point,10,20,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.4798227743901152
boundary,p23_s107_uncentered,23,107,uncentered,point,11,22,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.3839858473881376
boundary,p23_s107_uncentered,23,107,uncentered,point,12,1,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.44886450292370167
boundary,p23_s107_uncentered,23,107,uncentered,point,13,3,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.5771621222793092
boundary,p23_s107_uncentered,23,107,uncentered,point,14,5,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.30908456116631333
boundary,p23_s107_uncentered,23,107,uncentered,point,15,7,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.6919374980013135
boundary,p23_s107_uncentered,23,107,uncentered,point,16,9,1e-08,59,0,5,5,1,0,1,10,10,1,1,0.5532026993388389
boundary,p23_s107_uncentered,23,107,uncentered,point,17,11,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.643405257457198
boundary,p23_s107_uncentered,23,107,uncentered,point,18,13,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.35398419944825754
boundary,p23_s107_uncentered,23,107,uncentered,point,19,15,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.41943050263212855
boundary,p23_s107_uncentered,23,107,uncentered,point,20,17,1e-08,59,0,4,4,1,0,1,11,11,1,1,0.4890323331451704
boundary,p23_s107_uncentered,23,107,uncentered,point,21,19,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.6707433306421244
boundary,p23_s107_uncentered,23,107,uncentered,point,22,21,1e-08,59,0,5,5,1,0,1,11,11,1,1,0.4970251496790328
boundary,p23_s108_bw15,23,108,bw15,profile,-1,0,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.16122206026484068
boundary,p23_s108_bw15,23,108,bw15,point,0,0,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.11978939073212963
boundary,p23_s108_bw15,23,108,bw15,point,1,2,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.11976700863620182
boundary,p23_s108_bw15,23,108,bw15,point,2,4,1e-08,59,0,2,2,0,0,0,3,,-1,1,-0.1300736605882616
boundary,p23_s108_bw15,23,108,bw15,point,3,6,1e-08,59,0,2,2,0,0,0,2,,-1,1,-0.09447727153362047
boundary,p23_s108_bw15,23,108,bw15,point,4,8,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.05084279831087522
boundary,p23_s108_bw15,23,108,bw15,point,5,10,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.22955556158568247
boundary,p23_s108_bw15,23,108,bw15,point,6,12,1e-08,59,0,4,4,1,0,1,10,10,1,1,0.21454047637200438
boundary,p23_s108_bw15,23,108,bw15,point,7,14,1e-08,59,0,3,3,1,0,1,11,11,1,1,0.03740291208296198
boundary,p23_s108_bw15,23,108,bw15,point,8,16,1e-08,59,0,5,5,1,0,1,12,12,1,1,0.005885908867293375
boundary,p23_s108_bw15,23,108,bw15,point,9,18,1e-08,59,0,2,2,0,0,0,3,,-1,1,-0.03744859470720977
boundary,p23_s108_bw15,23,108,bw15,point,10,20,1e-08,59,0,2,2,1,0,1,11,11,1,1,0.056969451887800206
boundary,p23_s108_bw15,23,108,bw15,point,11,22,1e-08,59,0,2,2,0,0,0,5,,-1,1,-0.10265937169375554
boundary,p23_s108_bw15,23,108,bw15,point,12,1,1e-08,59,0,2,2,1,0,1,10,10,1,1,0.14959755788252863
boundary,p23_s108_bw15,23,108,bw15,point,13,3,1e-08,59,0,3,3,1,0,1,10,10,1,1,0.18697752392469164
