phase,name,p,seed,variant,view,test_a,truth,rtol,event,previous_step,step,old_classes,new_classes,previous_margin,current_margin,previous_tolerance,current_tolerance,current_normalized_margin
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,21,19,1e-08,wrong_to_correct,7,8,19,19,-0.01141927469900672,0.0008031012926181802,2.2005053964462086e-11,1.832021272339932e-11,0.43836897788442525
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,21,19,1e-08,leader_group_replaced,0,1,7,8,1.8161218910961452e-06,-9.505939846832234e-06,1.926692169713481e-10,1.9280413695939965e-10,-0.0004930360933507343
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,21,19,1e-08,leader_group_replaced,2,3,8,17,4.042077232924157e-06,-8.525771714573693e-05,1.9256186348940397e-10,1.9154121798251646e-10,-0.0044511420593304945
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,21,19,1e-08,leader_group_replaced,7,8,17,19,0.0001464899993308677,-0.0008031012926181802,2.2005053964462086e-11,1.832021272339932e-11,-0.43836897788442525
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,22,21,1e-08,wrong_to_correct,7,8,21,21,-0.011006339475377658,0.0010732705341247595,2.16317159186796e-11,1.934872839736033e-11,0.5546982272339828
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,22,21,1e-08,leader_group_replaced,0,1,10,15,2.5204927904809438e-06,-1.26421408630506e-05,1.926399608040161e-10,1.9275448248452086e-10,-0.00065586754196836
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,22,21,1e-08,leader_group_replaced,1,2,15,19,1.7920809405325144e-06,-2.3714187028289757e-05,1.9275448248452086e-10,1.924836883472942e-10,-0.001232010215094318
intervention,p23_s109_phase_best_control1,23,109,phase_best_control1,point,22,21,1e-08,leader_group_replaced,7,8,19,21,3.3511341507974635e-05,-0.001103545801186101,2.16317159186796e-11,1.934872839736033e-11,-0.5703453883494759
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,profile,-1,0,1e-08,wrong_to_correct,7,8,0,0,-0.009475157461675585,0.002697216771741111,1.9428072809026482e-11,1.8200830143415835e-11,1.4819196434932016
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,profile,-1,0,1e-08,leader_group_replaced,0,1,15,2,5.176672773381241e-06,-2.3897215817650364e-06,1.926092022067258e-10,1.927186362762506e-10,-0.00012400054441748508
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,profile,-1,0,1e-08,leader_group_replaced,7,8,2,0,4.138054995682372e-06,-0.002697216771741111,1.9428072809026482e-11,1.8200830143415835e-11,-1.4819196434932016
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,wrong_to_correct,7,8,0,0,-0.00952251340128285,0.002708048638364602,1.9497401656322398e-11,1.7594799475473354e-11,1.5391187845815146
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,0,1,14,1,1.3013263160388533e-06,-1.5215979345839514e-05,1.9261529788382764e-10,1.9272847037951085e-10,-0.0007895034561254495
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,1,2,1,13,4.792021073285468e-07,-1.5249897816760338e-05,1.9272847037951085e-10,1.9245356509169215e-10,-0.0007923936254178877
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,3,4,13,21,1.1117228411849922e-05,-3.518100308907979e-05,1.91374184288919e-10,1.868906286616501e-10,-0.0018824380516570501
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,5,6,21,3,3.4675550821816614e-05,-0.00013326603737517928,1.6813746324185576e-10,1.0398074356852622e-10,-0.01281641511703109
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,6,7,3,21,0.00013326603737517928,-0.0007980863477641265,1.0398074356852622e-10,1.9497401656322398e-11,-0.4093295926461729
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,0,0,1e-08,leader_group_replaced,7,8,21,0,0.000285516563462096,-0.002708048638364602,1.9497401656322398e-11,1.7594799475473354e-11,-1.5391187845815146
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,1,2,1e-08,wrong_to_correct,7,8,2,2,-0.009871738155242227,0.0024492006767804497,1.979907555998616e-11,1.8547762566430863e-11,1.3204830868458481
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,1,2,1e-08,leader_group_replaced,7,8,0,2,0.0005452508255956445,-0.0024492006767804497,1.979907555998616e-11,1.8547762566430863e-11,-1.3204830868458481
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,2,4,1e-08,wrong_to_correct,7,8,4,4,-0.009701475718912889,0.00265715170562153,1.930115278989464e-11,1.7585964584083928e-11,1.5109502199420832
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,2,4,1e-08,leader_group_replaced,3,4,17,2,2.0753063026290874e-05,-8.487002975599012e-05,1.915305792667386e-10,1.8710601779862182e-10,-0.004535932662910602
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,2,4,1e-08,leader_group_replaced,7,8,2,4,0.0005424806366178814,-0.00265715170562153,1.930115278989464e-11,1.7585964584083928e-11,-1.5109502199420832
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,3,6,1e-08,wrong_to_correct,7,8,6,6,-0.009797065703557095,0.002288858669750482,1.9744796195610916e-11,1.8475347808038102e-11,1.238871762270513
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,3,6,1e-08,leader_group_replaced,7,8,8,6,0.00030922411121814264,-0.002288858669750482,1.9744796195610916e-11,1.8475347808038102e-11,-1.238871762270513
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,4,8,1e-08,wrong_to_correct,7,8,8,8,-0.009833827789757166,0.0024807689775503405,1.932623841210789e-11,1.805465152169793e-11,1.3740331540428643
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,4,8,1e-08,leader_group_replaced,1,2,17,10,9.5299769107271e-06,-3.192607830015959e-05,1.926332748282496e-10,1.9235096459586845e-10,-0.001659782594136538
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,4,8,1e-08,leader_group_replaced,4,5,10,6,2.4625716044113233e-06,-4.647850256134234e-05,1.8670592578282862e-10,1.6783611808035063e-10,-0.0027692789307180595
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,4,8,1e-08,leader_group_replaced,7,8,6,8,0.00017850511480510534,-0.0024807689775503405,1.932623841210789e-11,1.805465152169793e-11,-1.3740331540428643
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,5,10,1e-08,wrong_to_correct,7,8,10,10,-0.009987218413073151,0.002167407728476789,1.9581742601074023e-11,1.8258188530370425e-11,1.1870880426453874
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,5,10,1e-08,leader_group_replaced,0,1,12,6,4.289819152347718e-06,-3.0895199429892273e-06,1.92684514784113e-10,1.9280292297266159e-10,-0.0001602423809429126
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,5,10,1e-08,leader_group_replaced,1,2,6,8,2.757308481093901e-06,-8.164384237119293e-06,1.9280292297266159e-10,1.9253044341191393e-10,-0.00042405679291205933
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,5,10,1e-08,leader_group_replaced,7,8,8,10,0.0006891458751230317,-0.002167407728476789,1.9581742601074023e-11,1.8258188530370425e-11,-1.1870880426453874
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,6,12,1e-08,wrong_to_correct,7,8,12,12,-0.00966848883863669,0.002551555500513558,1.946970242464545e-11,1.862819124394207e-11,1.3697279929651407
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,6,12,1e-08,leader_group_replaced,0,1,19,16,2.9232949536606156e-06,-2.9307144551182773e-06,1.9269631730983756e-10,1.9279564322121195e-10,-0.0001520114462210955
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,6,12,1e-08,leader_group_replaced,2,3,16,14,1.0310242970490435e-05,-1.644063748429403e-05,1.9248408402105963e-10,1.9132799964062832e-10,-0.0008592907214403801
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,6,12,1e-08,leader_group_replaced,7,8,14,12,0.0006129241196859425,-0.002551555500513558,1.946970242464545e-11,1.862819124394207e-11,-1.3697279929651407
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,7,14,1e-08,wrong_to_correct,7,8,14,14,-0.009899808603435645,0.0024594390364534036,1.9699210745102392e-11,1.841340764178218e-11,1.3356783732266093
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,7,14,1e-08,leader_group_replaced,0,1,8,12,6.618933785063064e-06,-2.1587547252011063e-06,1.9265006069679046e-10,1.9275942894344552e-10,-0.00011199217268040738
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,7,14,1e-08,leader_group_replaced,7,8,12,14,0.0004174053866101701,-0.0024594390364534036,1.9699210745102392e-11,1.841340764178218e-11,-1.3356783732266093
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,8,16,1e-08,wrong_to_correct,7,8,16,16,-0.009422686801103808,0.0026245784380183323,1.9881838511453535e-11,1.8399360193191174e-11,1.4264509257172855
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,8,16,1e-08,leader_group_replaced,1,2,0,8,4.037790237276795e-06,-1.813171579456707e-05,1.9271570730879696e-10,1.924232064097282e-10,-0.0009422832169192249
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,8,16,1e-08,leader_group_replaced,4,5,8,13,6.142375686479795e-05,-7.57942977331616e-05,1.8676342098931343e-10,1.6791038025341917e-10,-0.004513973324267914
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,8,16,1e-08,leader_group_replaced,6,7,13,14,0.00031435391392925505,-0.0006497957371641716,1.037054638079401e-10,1.9881838511453535e-11,-0.32682879744236787
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,8,16,1e-08,leader_group_replaced,7,8,14,16,2.5899595211598125e-05,-0.0026245784380183323,1.9881838511453535e-11,1.8399360193191174e-11,-1.4264509257172855
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,9,18,1e-08,wrong_to_correct,7,8,18,18,-0.009256608978313707,0.0029315470114621434,1.8944241933829798e-11,1.908404527259853e-11,1.536124532083012
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,9,18,1e-08,leader_group_replaced,7,8,20,18,0.0003866681353787982,-0.0029315470114621434,1.8944241933829798e-11,1.908404527259853e-11,-1.536124532083012
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,10,20,1e-08,wrong_to_correct,7,8,20,20,-0.009899857981814364,0.0023741361014906204,1.999145934571096e-11,1.7860982835248973e-11,1.329230380763381
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,10,20,1e-08,leader_group_replaced,2,3,12,18,3.347473240467025e-05,-2.4024665055577543e-05,1.9246652488213443e-10,1.913879737310163e-10,-0.0012552860342908846
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,10,20,1e-08,leader_group_replaced,7,8,18,20,0.00011636559709415906,-0.0023741361014906204,1.999145934571096e-11,1.7860982835248973e-11,-1.329230380763381
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,11,22,1e-08,wrong_to_correct,7,8,22,22,-0.009441844410899236,0.0027257693810405215,1.9778682861768773e-11,1.8404336755480866e-11,1.4810473299065121
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,11,22,1e-08,leader_group_replaced,1,2,16,9,1.2287222418194688e-05,-6.160270729083095e-07,1.9271721558835636e-10,1.9244090579207603e-10,-3.201123328601975e-05
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,11,22,1e-08,leader_group_replaced,4,5,9,1,2.663409832237562e-05,-4.611983341362702e-05,1.8683426170889902e-10,1.6800219897049007e-10,-0.002745192247259101
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,11,22,1e-08,leader_group_replaced,7,8,1,22,7.156527895091358e-05,-0.002773792861772151,1.9778682861768773e-11,1.8404336755480866e-11,-1.5071408976181155
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,12,1,1e-08,wrong_to_correct,7,8,1,1,-0.009792542393611825,0.002425302871190027,1.9852001058229983e-11,1.8332796484907477e-11,1.3229312141149139
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,12,1,1e-08,leader_group_replaced,1,2,16,19,7.597568725259407e-06,-5.12753262427168e-06,1.9282333850619872e-10,1.9255412554986376e-10,-0.00026629045779358573
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,12,1,1e-08,leader_group_replaced,2,3,19,22,5.12753262427168e-06,-1.9413759250852536e-05,1.9255412554986376e-10,1.9147495697110746e-10,-0.001013905920541973
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,12,1,1e-08,leader_group_replaced,6,7,22,3,3.51940294258668e-05,-4.648755776415214e-05,1.039588790889167e-10,1.9852001058229983e-11,-0.023417063916022683
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,12,1,1e-08,leader_group_replaced,7,8,3,1,4.648755776415214e-05,-0.002425302871190027,1.9852001058229983e-11,1.8332796484907477e-11,-1.3229312141149139
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,13,3,1e-08,wrong_to_correct,7,8,3,3,-0.009987162830926266,0.0023474123687936554,1.978685286532676e-11,1.871917224555411e-11,1.254015048315599
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,13,3,1e-08,leader_group_replaced,0,1,15,9,3.6382663282097383e-07,-1.6015817308812075e-05,1.9263849714303537e-10,1.9273176401990424e-10,-0.0008309900233755995
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,13,3,1e-08,leader_group_replaced,1,2,9,5,1.0930372589257331e-06,-1.2269138757403653e-05,1.9273176401990424e-10,1.9241466663217367e-10,-0.0006376405173342504
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,13,3,1e-08,leader_group_replaced,7,8,5,3,0.0008042448386369472,-0.0023474123687936554,1.978685286532676e-11,1.871917224555411e-11,-1.254015048315599
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,14,5,1e-08,wrong_to_correct,7,8,5,5,-0.00942285908718965,0.002626612127745176,1.925096567676159e-11,1.8509371308846676e-11,1.4190714983872896
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,14,5,1e-08,leader_group_replaced,3,4,1,18,1.1584795657881841e-05,-1.992298408026727e-06,1.9125978809204504e-10,1.866166866729856e-10,-0.00010675885653879899
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,14,5,1e-08,leader_group_replaced,4,5,18,1,1.992298408026727e-06,-8.533000220545262e-05,1.866166866729856e-10,1.6756310051808557e-10,-0.0050924100796429644
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,14,5,1e-08,leader_group_replaced,6,7,1,3,0.00010244466154674114,-0.00047042254460727406,1.0307409960775142e-10,1.925096567676159e-11,-0.24436308936706228
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,14,5,1e-08,leader_group_replaced,7,8,3,5,0.00047042254460727406,-0.002626612127745176,1.925096567676159e-11,1.8509371308846676e-11,-1.4190714983872896
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,15,7,1e-08,wrong_to_correct,7,8,7,7,-0.009751706596929921,0.002438157303512156,1.9799346935717345e-11,1.7475711860903066e-11,1.3951690912041412
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,15,7,1e-08,leader_group_replaced,2,3,20,17,4.2070005612515615e-06,-7.527279250396646e-05,1.9250862693527033e-10,1.915113628850023e-10,-0.003930460906863571
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,15,7,1e-08,leader_group_replaced,4,5,17,10,2.802113721500632e-05,-8.12434867789591e-05,1.8717494944881974e-10,1.686853905212409e-10,-0.004816272857294591
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,15,7,1e-08,leader_group_replaced,6,7,10,9,0.00027016577421967725,-0.0007514614633983285,1.0478471881797087e-10,1.9799346935717345e-11,-0.37953850995091043
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,15,7,1e-08,leader_group_replaced,7,8,9,7,0.0002063145452826376,-0.002438157303512156,1.9799346935717345e-11,1.7475711860903066e-11,-1.3951690912041412
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,16,9,1e-08,wrong_to_correct,7,8,9,9,-0.009304987991347602,0.0028093005576526053,1.9055135924471176e-11,1.8703148757170203e-11,1.502046844692719
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,16,9,1e-08,leader_group_replaced,3,4,4,11,4.950776727241646e-05,-5.9021083647081696e-05,1.912143592594213e-10,1.8656619029097895e-10,-0.003163546597324475
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,16,9,1e-08,leader_group_replaced,4,5,11,7,3.2240273029060518e-06,-1.1537416575890802e-05,1.8656619029097895e-10,1.6747305481592587e-10,-0.0006889118126239404
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,16,9,1e-08,leader_group_replaced,5,6,7,11,1.1537416575890802e-05,-3.6523072260763456e-05,1.6747305481592587e-10,1.0288645054259092e-10,-0.0035498427701754908
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,16,9,1e-08,leader_group_replaced,7,8,11,9,0.00023500680396004725,-0.0028093005576526053,1.9055135924471176e-11,1.8703148757170203e-11,-1.502046844692719
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,17,11,1e-08,wrong_to_correct,7,8,11,11,-0.009121822153092651,0.002956777396668997,1.9349821290846565e-11,1.979573923395681e-11,1.4936433349238412
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,17,11,1e-08,leader_group_replaced,7,8,9,11,0.0003589996912750637,-0.002956777396668997,1.9349821290846565e-11,1.979573923395681e-11,-1.4936433349238412
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,18,13,1e-08,wrong_to_correct,7,8,13,13,-0.009424815825888777,0.002841645352600841,1.91754205708101e-11,1.869961720281313e-11,1.5196275526823886
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,18,13,1e-08,leader_group_replaced,2,3,22,15,4.745037242415151e-05,-4.478153450548916e-05,1.9233022041696458e-10,1.9114114950322035e-10,-0.0023428515849087056
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,18,13,1e-08,leader_group_replaced,7,8,15,13,0.0002828272388466502,-0.002841645352600841,1.91754205708101e-11,1.869961720281313e-11,-1.5196275526823886
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,19,15,1e-08,wrong_to_correct,7,8,15,15,-0.009793790444743933,0.0024112427772172706,1.9790260262282417e-11,1.7866310896484584e-11,1.349603055262915
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,19,15,1e-08,leader_group_replaced,0,1,4,13,3.364730059018939e-06,-9.188013890937263e-06,1.9259043070241118e-10,1.9270066339507327e-10,-0.0004768024006279664
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,19,15,1e-08,leader_group_replaced,7,8,13,15,0.0002504891948559296,-0.0024112427772172706,1.9790260262282417e-11,1.7866310896484584e-11,-1.349603055262915
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,wrong_to_correct,7,8,17,17,-0.009664697188002336,0.00255946075601976,1.9794552016987186e-11,1.8161286050201605e-11,1.4092948863559958
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,leader_group_replaced,1,2,8,21,5.100970174254371e-06,-7.384911739194422e-05,1.9273173618899935e-10,1.9245944265586929e-10,-0.003837126221132809
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,leader_group_replaced,4,5,21,19,3.820285717104355e-05,-9.43606214942605e-05,1.868476762114874e-10,1.6801130424718524e-10,-0.0056163257536191264
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,leader_group_replaced,5,6,19,14,9.43606214942605e-05,-2.4995892646373363e-05,1.6801130424718524e-10,1.0376859722464353e-10,-0.0024088108844972614
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,leader_group_replaced,6,7,14,19,2.4995892646373363e-05,-0.0008214571177411756,1.0376859722464353e-10,1.9794552016987186e-11,-0.4149915173812581
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,20,17,1e-08,leader_group_replaced,7,8,19,17,0.0001501286868066387,-0.00255946075601976,1.9794552016987186e-11,1.8161286050201605e-11,-1.4092948863559958
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,wrong_to_correct,7,8,19,19,-0.010090169065355425,0.0021781747119629102,2.0302351335314247e-11,1.7316769063712253e-11,1.257841288954608
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,leader_group_replaced,0,1,7,8,3.438705025615718e-06,-5.523104960047931e-06,1.9267268999292624e-10,1.928114761988182e-10,-0.0002864510489174806
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,leader_group_replaced,1,2,8,6,3.352517818910883e-06,-7.2082060356137845e-06,1.928114761988182e-10,1.9257683166275001e-10,-0.00037430286776330123
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,leader_group_replaced,2,3,6,22,7.2082060356137845e-06,-5.5160030985490494e-05,1.9257683166275001e-10,1.9156990004383322e-10,-0.0028793683649085424
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,leader_group_replaced,6,7,22,21,0.0004025146229906795,-0.0006222688795940456,1.0500030173375806e-10,2.0302351335314247e-11,-0.3065008920969961
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,21,19,1e-08,leader_group_replaced,7,8,21,19,0.0002760069935359155,-0.0021781747119629102,2.0302351335314247e-11,1.7316769063712253e-11,-1.257841288954608
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,22,21,1e-08,wrong_to_correct,7,8,21,21,-0.009478901301289255,0.00264355081492873,1.959316462636807e-11,1.835427643778671e-11,1.4402914895006935
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,22,21,1e-08,leader_group_replaced,0,1,10,15,5.506564271229308e-07,-2.2087734329545583e-05,1.9263333765961516e-10,1.9274219502974842e-10,-0.001145972957615041
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,22,21,1e-08,leader_group_replaced,2,3,15,19,3.157686981225538e-06,-5.121735094348878e-05,1.924612397220582e-10,1.9137124549997678e-10,-0.0026763347236246626
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,22,21,1e-08,leader_group_replaced,6,7,19,0,0.00010631467548805063,-2.0273640277679306e-05,1.0378532777087441e-10,1.959316462636807e-11,-0.01034730257428423
intervention,p23_s109_phase_best_control2,23,109,phase_best_control2,point,22,21,1e-08,leader_group_replaced,7,8,0,21,2.0273640277679306e-05,-0.00264355081492873,1.959316462636807e-11,1.835427643778671e-11,-1.4402914895006935
intervention,p23_s109_phase_worst,23,109,phase_worst,profile,-1,0,1e-08,wrong_to_correct,9,10,0,0,-7.509447611357689e-05,0.00011255007915998705,9.546543099205603e-12,9.61979190540832e-12,0.11699845512948212
intervention,p23_s109_phase_worst,23,109,phase_worst,profile,-1,0,1e-08,leader_group_replaced,0,1,15,2,3.5093959489529425e-06,-8.71224327014114e-06,1.9260939177896525e-10,1.9271953259186675e-10,-0.0004520685139161042
intervention,p23_s109_phase_worst,23,109,phase_worst,profile,-1,0,1e-08,leader_group_replaced,5,6,2,12,9.647926964916065e-06,-0.0005450961610208929,1.6898089732069455e-10,1.0797062910634819e-10,-0.05048559645642036
intervention,p23_s109_phase_worst,23,109,phase_worst,profile,-1,0,1e-08,leader_group_replaced,9,10,12,0,2.6899513401873465e-06,-0.00011255007915998705,9.546543099205603e-12,9.61979190540832e-12,-0.11699845512948212
intervention,p23_s109_phase_worst,23,109,phase_worst,point,0,0,1e-08,leader_group_replaced,0,1,14,9,6.9595928060550705e-06,-7.835170141134995e-06,1.9261802775857387e-10,1.9273360845538007e-10,-0.00040652848270357174
intervention,p23_s109_phase_worst,23,109,phase_worst,point,0,0,1e-08,leader_group_replaced,1,2,9,7,7.835170141134995e-06,-5.1397235907302274e-06,1.9273360845538007e-10,1.9246637046551858e-10,-0.0002670452806014253
intervention,p23_s109_phase_worst,23,109,phase_worst,point,0,0,1e-08,leader_group_replaced,2,3,7,2,5.1397235907302274e-06,-3.936444892360669e-05,1.9246637046551858e-10,1.9142195273424006e-10,-0.002056422910817244
intervention,p23_s109_phase_worst,23,109,phase_worst,point,0,0,1e-08,leader_group_replaced,5,6,2,12,9.884495464618226e-05,-0.00042439641554281593,1.693365704110525e-10,1.0864822392534267e-10,-0.03906151432668046
intervention,p23_s109_phase_worst,23,109,phase_worst,point,0,0,1e-08,leader_group_replaced,6,7,12,11,6.169411413736725e-06,-9.367363682422081e-05,1.0864822392534267e-10,2.7202039391499073e-11,-0.034436255118980096
intervention,p23_s109_phase_worst,23,109,phase_worst,point,1,2,1e-08,wrong_to_correct,9,10,2,2,-0.00017165233618876563,1.413280655082616e-05,9.629348825158741e-12,9.713650547656646e-12,0.014549428643215507
intervention,p23_s109_phase_worst,23,109,phase_worst,point,1,2,1e-08,leader_group_replaced,0,1,13,4,5.229898402125954e-06,-4.805113045902587e-06,1.925965215932378e-10,1.9269012382466783e-10,-0.0002493699703195398
intervention,p23_s109_phase_worst,23,109,phase_worst,point,1,2,1e-08,leader_group_replaced,5,6,4,13,0.00015907563660100266,-0.0005334374647959494,1.6864791736876512e-10,1.0748187549326616e-10,-0.0496304574466948
intervention,p23_s109_phase_worst,23,109,phase_worst,point,1,2,1e-08,leader_group_replaced,9,10,13,2,5.1838254332858824e-05,-1.413280655082616e-05,9.629348825158741e-12,9.713650547656646e-12,-0.014549428643215507
intervention,p23_s109_phase_worst,23,109,phase_worst,point,2,4,1e-08,leader_group_replaced,1,2,5,16,7.396011056926e-07,-2.8457028356854153e-05,1.9275844775198005e-10,1.924863946311688e-10,-0.0014783916760133541
intervention,p23_s109_phase_worst,23,109,phase_worst,point,2,4,1e-08,leader_group_replaced,6,7,16,11,0.0003703501415479593,-3.7363231335518776e-05,1.0824951208815616e-10,2.6754581242506827e-11,-0.013965171421243277
intervention,p23_s109_phase_worst,23,109,phase_worst,point,3,6,1e-08,wrong_to_correct,8,9,6,6,-0.0014659317811034356,5.9957512412722735e-05,1.0197301300985701e-11,1.0458420724584559e-11,0.05732941329447658
intervention,p23_s109_phase_worst,23,109,phase_worst,point,3,6,1e-08,leader_group_replaced,6,7,8,18,0.00012096827011554012,-0.00021251760233198524,1.0670693007834831e-10,2.600587685096272e-11,-0.08171906817443765
intervention,p23_s109_phase_worst,23,109,phase_worst,point,3,6,1e-08,leader_group_replaced,8,9,18,6,3.0899738980849634e-05,-5.9957512412722735e-05,1.0197301300985701e-11,1.0458420724584559e-11,-0.05732941329447658
intervention,p23_s109_phase_worst,23,109,phase_worst,point,4,8,1e-08,wrong_to_correct,9,10,8,8,-0.00011984491817251808,6.958049865168903e-05,9.102052101337381e-12,9.190415872862907e-12,0.07570984775253049
intervention,p23_s109_phase_worst,23,109,phase_worst,point,4,8,1e-08,leader_group_replaced,2,3,18,6,2.751396246125637e-05,-2.109596863419938e-06,1.9241133951241837e-10,1.913905179544366e-10,-0.00011022473244584454
