phase,run,p,seed,kind,iteration,acc,mse,mean_margin,min_margin,relative_residual,symmetry_defect,elapsed_s
operator,p23_pair3_4,23,3,mode_pair,0,0.0,0.049815212690662546,-0.09445614304549457,-0.09445614304556216,1.196860219986319e-13,0.003999992000024,0.017745130000008658
operator,p23_pair3_4,23,3,mode_pair,1,0.0,0.04981995276095396,-0.09451422343945157,-0.09451422343952132,1.3918804306122474e-13,0.007683272344705809,0.06195876600000361
operator,p23_pair3_4,23,3,mode_pair,2,0.0,0.04980844359566402,-0.09440748350925146,-0.09440748350932537,1.3078652468295885e-13,0.01445744006627066,0.10579903200000729
operator,p23_pair3_4,23,3,mode_pair,3,0.0,0.049765839629471266,-0.09400429870552232,-0.09400429870562732,1.3931518902428948e-13,0.026904521719623865,0.14357067000000256
operator,p23_pair3_4,23,3,mode_pair,4,0.0,0.049591380738863954,-0.09226989694157631,-0.09226989694164445,1.22353029920891e-13,0.04805897472456445,0.15964930100000174
operator,p23_pair3_4,23,3,mode_pair,5,0.0,0.04885790296316133,-0.08447442782253284,-0.08447442782260417,1.0562930274010262e-13,0.07632219338325659,0.178483473
operator,p23_pair3_4,23,3,mode_pair,6,0.0,0.04629500780446436,-0.05579457340442281,-0.05579457340447824,8.461841867313973e-14,0.09861393122241165,0.22347641100000715
operator,p23_pair3_4,23,3,mode_pair,7,0.0,0.04264040645683707,-0.013778796588398732,-0.013778796588441722,7.298083914023631e-14,0.10631090730985161,0.2682251060000027
operator,p23_pair3_4,23,3,mode_pair,8,0.0,0.04153458068824585,-0.0008579108132056988,-0.0008579108133677238,7.018387973148757e-14,0.10738557582893224,0.3130455820000009
operator,p23_pair3_4,23,3,mode_pair,9,1.0,0.041401798516819174,0.0007793131708399932,0.0007793131690565502,7.563328858391635e-14,0.10754303220418493,0.35745088400000213
operator,p23_pair3_4,23,3,mode_pair,10,1.0,0.041387441677579156,0.0009709573006676278,0.0009709572828295876,6.628153076962912e-14,0.1075726345194838,0.39438245899999913
operator,p23_pair3_4,23,3,mode_pair,11,1.0,0.04138583633495389,0.0009943367771625892,0.0009943364789588571,7.248180872689391e-14,0.10757782909739781,0.42052823000000217
operator,p23_pair3_4,23,3,mode_pair,12,1.0,0.041385647741185576,0.0009973292308356873,0.0009973281740052187,7.069231043065604e-14,0.10757868226523955,0.4417495790000032
operator,p23_pair3_4,23,3,mode_pair,13,1.0,0.04138562450834353,0.0009977277511440058,0.0009977193579047139,6.492111602957696e-14,0.10757881706452377,0.46077290700000617
operator,p23_pair3_4,23,3,mode_pair,14,1.0,0.0413856218082611,0.0009977806759260024,0.0009977658393705013,6.455193428162759e-14,0.1075788385186508,0.4797408870000055
operator,p23_pair3_4,23,3,mode_pair,15,1.0,0.04138562132277917,0.0009977877810595757,0.0009977775301930336,6.977902456293204e-14,0.10757884125565026,0.49818400600000246
operator,p23_pair3_4,23,3,mode_pair,16,1.0,0.04138562130505037,0.000997788393957733,0.000997782362134103,6.511326423831458e-14,0.1075788414813077,0.5170556610000006
operator,p23_pair3_4,23,3,mode_pair,17,1.0,0.041385621620954174,0.0009977847523023982,0.0009977722112619603,6.699178197646781e-14,0.10757884110831534,0.536316503000009
operator,p23_pair3_4,23,3,mode_pair,18,1.0,0.0413856216893485,0.0009977843286754194,0.000997768981884306,6.882475367850979e-14,0.10757884088711625,0.5532469670000069
operator,p23_pair3_4,23,3,mode_pair,19,1.0,0.04138562141091672,0.000997786814882341,0.0009977777130920629,6.521045702262331e-14,0.10757884088779159,0.6069357020000012
operator,p23_pair3_4,23,3,mode_pair,20,1.0,0.04138562140128326,0.00099778758633363,0.0009977762089530273,7.179579395620009e-14,0.10757884080528031,0.6525152349999956
operator,p23_pair3_4,23,3,mode_pair,21,1.0,0.041385621420285304,0.0009977875396229273,0.0009977771499549704,6.899964020197781e-14,0.1075788407436359,0.6957301810000018
operator,p23_pair3_4,23,3,mode_pair,22,1.0,0.04138562148265039,0.0009977865177788685,0.0009977774531257921,6.858913596089347e-14,0.10757884054562596,0.7120569420000038
operator,p23_pair3_4,23,3,mode_pair,23,1.0,0.04138562158300272,0.0009977853762760923,0.0009977717298443878,6.918452369659118e-14,0.10757884039800666,0.7278962130000082
operator,p23_pair3_4,23,3,mode_pair,24,1.0,0.041385621457116634,0.0009977870593514719,0.0009977785777284254,6.778558872402475e-14,0.1075788405584166,0.7450896689999951
operator,p23_pair3_4,23,3,mode_pair,25,1.0,0.041385621426473916,0.000997787096736253,0.0009977774728309186,7.509131854969136e-14,0.10757884040911277,0.7871867449999996
operator,p23_pair3_4,23,3,mode_pair,26,1.0,0.04138562189630996,0.000997781002110222,0.00099777112885846,6.48498906704814e-14,0.10757883964760653,0.8275326950000021
operator,p23_pair3_4,23,3,mode_pair,27,1.0,0.04138562184208019,0.000997781814829293,0.0009977711326154548,6.666722353031805e-14,0.10757883951307268,0.8707138609999987
operator,p23_pair3_4,23,3,mode_pair,28,1.0,0.04138562134841568,0.000997788064996382,0.0009977758642261136,6.701988230909789e-14,0.10757883983417874,0.9175174450000014
operator,p23_pair3_4,23,3,mode_pair,29,1.0,0.041385621455682,0.0009977863158869354,0.000997775646165877,6.331823818994104e-14,0.10757883977331388,0.9562002629999995
operator,p23_pair3_4,23,3,mode_pair,30,1.0,0.04138562158144168,0.0009977851634822613,0.0009977747313314467,6.379505539312196e-14,0.10757883934931098,0.973813829000008
operator,p23_pair3_4,23,3,mode_pair,31,1.0,0.04138562137579945,0.000997787720694568,0.0009977751008385383,6.646879719328828e-14,0.10757883951107866,1.0074509629999966
operator,p23_pair3_4,23,3,mode_pair,32,1.0,0.041385621555413095,0.000997785249176766,0.0009977781332572988,7.144044758095053e-14,0.10757883923753736,1.053308725000008
operator,p23_pair3_4,23,3,mode_pair,33,1.0,0.04138562165869712,0.0009977843250929131,0.000997771390801816,6.264609453374926e-14,0.1075788390188385,1.0925403450000033
operator,p23_pair3_4,23,3,mode_pair,34,1.0,0.04138562128164959,0.000997788862391363,0.0009977792093422977,6.714724581166813e-14,0.10757883927361496,1.129224481999998
operator,p23_pair3_4,23,3,mode_pair,35,1.0,0.041385621615414585,0.0009977847180488225,0.000997776566443731,6.785731006543732e-14,0.10757883886420619,1.172049161000004
operator,p23_pair3_4,23,3,mode_pair,36,1.0,0.04138562176862925,0.000997782789308457,0.0009977658946080936,7.335122696234888e-14,0.10757883846158012,1.212383322000008
operator,p23_pair3_4,23,3,mode_pair,37,1.0,0.04138562158887418,0.0009977852494366065,0.0009977777158827195,7.250291441780969e-14,0.10757883838543178,1.2428357189999986
operator,p23_pair3_4,23,3,mode_pair,38,1.0,0.04138562160248242,0.000997784795133895,0.000997771145076598,6.667807120826126e-14,0.10757883832402035,1.2583578939999995
operator,p23_pair3_4,23,3,mode_pair,39,1.0,0.041385621507938786,0.0009977863190837502,0.000997771177717155,7.077548256711153e-14,0.10757883838287921,1.2748880179999986
operator,p23_pair3_4,23,3,mode_pair,40,1.0,0.041385621733116745,0.0009977834636196725,0.0009977758113279833,6.54984964195594e-14,0.10757883805020767,1.3123269990000068
operator,p23_pair3_4,23,3,mode_pair,41,1.0,0.041385621466379315,0.0009977861524513806,0.000997772547680853,6.501539144064239e-14,0.10757883801783114,1.3580748880000044
operator,p23_pair3_4,23,3,mode_pair,42,1.0,0.041385621895381544,0.0009977811156067387,0.0009977674307375395,6.303118507831298e-14,0.1075788372857761,1.3922466860000071
operator,p23_pair3_4,23,3,mode_pair,43,1.0,0.04138562176163429,0.0009977829375046273,0.0009977746993499181,6.780591388671519e-14,0.10757883743657039,1.430597903000006
operator,p23_pair3_4,23,3,mode_pair,44,1.0,0.041385621774588294,0.0009977832185085237,0.0009977725101979473,6.329268512302238e-14,0.10757883713772338,1.4730593150000004
operator,p23_pair3_4,23,3,mode_pair,45,1.0,0.041385621542793134,0.000997784814554341,0.0009977728502974514,6.450362696017983e-14,0.1075788372163966,1.5073050419999987
operator,p23_pair3_4,23,3,mode_pair,46,1.0,0.041385621406218424,0.0009977868149015526,0.0009977719212912461,6.709914908745118e-14,0.10757883713797954,1.5479234710000043
operator,p23_pair3_4,23,3,mode_pair,47,1.0,0.04138562146526465,0.0009977865830614401,0.0009977786980588377,6.990873925333712e-14,0.10757883690991976,1.5833828760000017
operator,p23_pair3_4,23,3,mode_pair,48,1.0,0.04138562149685597,0.0009977864121469982,0.0009977738428936789,6.772314734143795e-14,0.10757883679741427,1.6284275029999975
operator,p23_pair3_4,23,3,mode_pair,49,1.0,0.04138562167279551,0.0009977841520810956,0.0009977748489280458,7.08099614444388e-14,0.10757883670220826,1.6672964290000039
operator,p23_pair3_4,23,3,mode_pair,50,1.0,0.04138562143014782,0.0009977862739711989,0.0009977706239183703,6.891545766273495e-14,0.10757883669205169,1.7063891979999966
operator,p23_pair3_4,23,3,mode_pair,51,1.0,0.04138562137225608,0.0009977875807028493,0.0009977789373922796,6.755223451408322e-14,0.1075788365340068,1.7398823719999967
operator,p23_pair3_4,23,3,mode_pair,52,1.0,0.041385621601440284,0.0009977852695851946,0.0009977746174936186,6.894269951831202e-14,0.10757883647497928,1.7800788670000003
operator,p23_pair3_4,23,3,mode_pair,53,1.0,0.041385621646187025,0.000997784895128304,0.000997769806394544,6.658694186728385e-14,0.10757883630823872,1.799039164000007
operator,p23_pair3_4,23,3,mode_pair,54,1.0,0.0413856215665147,0.0009977856054277175,0.000997775681041091,6.466395517035861e-14,0.10757883609372187,1.8261012370000032
operator,p23_pair3_4,23,3,mode_pair,55,1.0,0.041385621782897244,0.0009977834804042558,0.0009977672524588144,6.348918784601801e-14,0.10757883591439232,1.8447751249999982
operator,p23_pair3_4,23,3,mode_pair,56,1.0,0.04138562162537836,0.0009977848115733246,0.0009977724042915526,7.126893919529403e-14,0.10757883581132732,1.8618310540000067
operator,p23_pair3_4,23,3,mode_pair,57,1.0,0.041385621598546224,0.0009977855095198755,0.000997772842664446,6.958017675604931e-14,0.10757883562183918,1.879405903999995
operator,p23_pair3_4,23,3,mode_pair,58,1.0,0.041385621693512266,0.000997783907327178,0.0009977748229310635,6.288260982857721e-14,0.10757883535358537,1.8969257659999954
operator,p23_pair3_4,23,3,mode_pair,59,1.0,0.04138562152951418,0.0009977862462432726,0.000997774178427946,6.702582819578862e-14,0.10757883545001275,1.916172416000009
operator,p23_pair3_5,23,3,mode_pair,0,0.0,0.04981521269066365,-0.09445665127039223,-0.09445665127043235,1.1006232498494644e-13,0.003999992000024,0.03898950299999626
operator,p23_pair3_5,23,3,mode_pair,1,0.0,0.04981995275866484,-0.09451620576745419,-0.09451620576754749,1.493274812132857e-13,0.007683272345051883,0.058407852999991405
operator,p23_pair3_5,23,3,mode_pair,2,0.0,0.0498084435696831,-0.09441447793192122,-0.09441447793199131,1.3441261265192633e-13,0.014457439839261127,0.07474016199999767
operator,p23_pair3_5,23,3,mode_pair,3,0.0,0.04976583938436653,-0.09402813822802919,-0.0940281382280792,1.4211113978751753e-13,0.02690452039971135,0.09153147899999681
operator,p23_pair3_5,23,3,mode_pair,4,0.0,0.049591378636034,-0.09234125885497005,-0.09234125885503985,1.3669997055447352e-13,0.04805896974715623,0.13661620300000266
operator,p23_pair3_5,23,3,mode_pair,5,0.0,0.04885788759993256,-0.08461849710611873,-0.08461849710617031,1.0248055517853288e-13,0.0763221798343272,0.1788386839999987
operator,p23_pair3_5,23,3,mode_pair,6,0.0,0.046294927323387136,-0.05594431046796008,-0.05594431046800352,8.380324155723285e-14,0.09861390736543994,0.22013564599998858
operator,p23_pair3_5,23,3,mode_pair,7,0.0,0.04264021153994624,-0.013921644331278148,-0.013921644331320593,7.219022204230294e-14,0.1063108923703486,0.2596264109999993
operator,p23_pair3_5,23,3,mode_pair,8,0.0,0.041534352442928045,-0.0010532301509877408,-0.0010532301510952635,6.760910742579855e-14,0.10738558472041193,0.30635115199999063
operator,p23_pair3_5,23,3,mode_pair,9,1.0,0.04140156243270528,0.0005016704550619639,0.0005016704535076855,6.253550300683908e-14,0.10754303303587898,0.35054316899999094
operator,p23_pair3_5,23,3,mode_pair,10,1.0,0.04138720354528061,0.0006710601872074898,0.0006710601677397676,6.912802894953257e-14,0.10757262781239088,0.399494267999998
operator,p23_pair3_5,23,3,mode_pair,11,1.0,0.041385597745208495,0.0006901684054215231,0.0006901682079405447,6.602198352583727e-14,0.10757782055065149,0.4431556329999893
operator,p23_pair3_5,23,3,mode_pair,12,1.0,0.0413854090812685,0.0006924336599894081,0.0006924321538814837,7.165224272588353e-14,0.10757867340800849,0.4749404689999892
operator,p23_pair3_5,23,3,mode_pair,13,1.0,0.04138538568661723,0.0006927160697245126,0.0006927061375344712,7.01923797855395e-14,0.10757880822027831,0.5035878149999888
operator,p23_pair3_5,23,3,mode_pair,14,1.0,0.04138538302045754,0.0006927496929734513,0.0006927402952854322,7.348349738673214e-14,0.10757883001110188,0.526002788999989
operator,p23_pair3_5,23,3,mode_pair,15,1.0,0.041385382834167324,0.0006927517658383696,0.0006927440630182247,7.015176231226363e-14,0.10757883227571953,0.5524773979999935
operator,p23_pair3_5,23,3,mode_pair,16,1.0,0.041385382850636046,0.0006927513075602296,0.0006927394090503469,6.469172556125232e-14,0.1075788321333758,0.5757178180000011
operator,p23_pair3_5,23,3,mode_pair,17,1.0,0.04138538260096438,0.0006927544250327947,0.0006927420495159708,6.241965862154909e-14,0.10757883223834351,0.5933761670000024
operator,p23_pair3_5,23,3,mode_pair,18,1.0,0.04138538278528537,0.0006927521627297107,0.0006927425555662836,6.444061621773797e-14,0.10757883203609778,0.6108004629999897
operator,p23_pair3_5,23,3,mode_pair,19,1.0,0.04138538288729823,0.0006927506816572624,0.0006927419204352248,6.429187307284846e-14,0.10757883172718032,0.6282992240000027
operator,p23_pair3_5,23,3,mode_pair,20,1.0,0.04138538274906713,0.0006927524127206323,0.0006927414528732356,6.570762354287453e-14,0.10757883188191558,0.6488721529999992
operator,p23_pair3_5,23,3,mode_pair,21,1.0,0.04138538295839152,0.0006927506085863073,0.0006927408269348234,6.612707178939608e-14,0.10757883150971488,0.6957401029999914
operator,p23_pair3_5,23,3,mode_pair,22,1.0,0.0413853830140766,0.000692749929356688,0.0006927373390990255,6.600551545373864e-14,0.1075788313617541,0.7423873970000017
operator,p23_pair3_5,23,3,mode_pair,23,1.0,0.041385382716334455,0.0006927530885096175,0.000692746184800086,6.361902179398045e-14,0.107578831396125,0.776552898999995
operator,p23_pair3_5,23,3,mode_pair,24,1.0,0.0413853827862102,0.0006927526152131383,0.000692739104026785,7.319740455983205e-14,0.10757883133558398,0.8166068969999998
operator,p23_pair3_5,23,3,mode_pair,25,1.0,0.04138538289162318,0.0006927512305625315,0.0006927435711112651,7.055753093391604e-14,0.10757883105928168,0.8553266959999917
operator,p23_pair3_5,23,3,mode_pair,26,1.0,0.041385382826952394,0.0006927515882071122,0.0006927397339087094,6.985144946215182e-14,0.10757883099017175,0.8751217869999977
operator,p23_pair3_5,23,3,mode_pair,27,1.0,0.04138538279104268,0.0006927531550974301,0.0006927482915610739,6.644684947339957e-14,0.10757883081174219,0.8927465989999916
operator,p23_pair3_5,23,3,mode_pair,28,1.0,0.041385382788750445,0.0006927527100215361,0.0006927373970455619,7.050382624295926e-14,0.10757883060317013,0.9109177679999902
operator,p23_pair3_5,23,3,mode_pair,29,1.0,0.04138538299166111,0.000692749880667722,0.000692741579735312,6.606219025700715e-14,0.1075788304248644,0.9279257409999957
operator,p23_pair3_5,23,3,mode_pair,30,1.0,0.04138538304140492,0.000692749045964599,0.0006927372498815032,7.119946824688918e-14,0.1075788300633272,0.9451979879999897
operator,p23_pair3_5,23,3,mode_pair,31,1.0,0.04138538273114036,0.0006927530422083745,0.0006927429775149818,6.953481320707646e-14,0.10757883031500709,0.9618609049999947
operator,p23_pair3_5,23,3,mode_pair,32,1.0,0.04138538287599569,0.0006927509916477402,0.0006927340297586682,6.814548812052039e-14,0.10757882980155795,1.007867437999991
operator,p23_pair3_5,23,3,mode_pair,33,1.0,0.04138538281485802,0.0006927523182881899,0.0006927432824586077,6.828437624049511e-14,0.10757882979434838,1.0519230609999966
operator,p23_pair3_5,23,3,mode_pair,34,1.0,0.04138538269846721,0.0006927528067733601,0.0006927349186192089,6.698166279343644e-14,0.10757882979693648,1.0917302019999937
operator,p23_pair3_5,23,3,mode_pair,35,1.0,0.04138538282293863,0.0006927520243197751,0.0006927417475690589,7.340388209085564e-14,0.10757882978106734,1.1275670649999938
operator,p23_pair3_5,23,3,mode_pair,36,1.0,0.04138538274538199,0.0006927529035976333,0.0006927383092829587,6.902201178285958e-14,0.10757882970682146,1.144364109999998
operator,p23_pair3_5,23,3,mode_pair,37,1.0,0.04138538268760348,0.0006927537565183818,0.0006927440957387176,6.689808812577534e-14,0.10757882945275599,1.1667239039999941
operator,p23_pair3_5,23,3,mode_pair,38,1.0,0.04138538271264919,0.0006927530468882831,0.0006927446083935251,7.222948716948984e-14,0.10757882932346428,1.1984055490000003
operator,p23_pair3_5,23,3,mode_pair,39,1.0,0.04138538266685599,0.0006927538360283601,0.000692746079883122,6.225273193506054e-14,0.10757882932797237,1.247301415999999
operator,p23_pair3_5,23,3,mode_pair,40,1.0,0.04138538304650318,0.0006927491594322015,0.0006927365589746159,7.398200746465471e-14,0.10757882887170787,1.2920927699999964
operator,p23_pair3_5,23,3,mode_pair,41,1.0,0.04138538276883304,0.0006927526731928173,0.0006927401643466169,6.398164810977718e-14,0.10757882886851393,1.3173098049999936
operator,p23_pair3_5,23,3,mode_pair,42,1.0,0.04138538278952994,0.0006927522785695846,0.0006927409795345341,6.774565639128897e-14,0.10757882872547439,1.3350681510000015
operator,p23_pair3_5,23,3,mode_pair,43,1.0,0.04138538321368635,0.0006927476882856297,0.0006927396649807349,6.898112849725064e-14,0.10757882811918741,1.3554937029999934
operator,p23_pair3_5,23,3,mode_pair,44,1.0,0.04138538269746619,0.0006927536419787094,0.0006927415745896504,7.000877163773613e-14,0.10757882857077979,1.3719523299999992
operator,p23_pair3_5,23,3,mode_pair,45,1.0,0.041385382800807766,0.0006927525160411922,0.0006927384366743894,6.6069544846213e-14,0.10757882826100473,1.3893191039999948
operator,p23_pair3_5,23,3,mode_pair,46,1.0,0.04138538291769327,0.0006927507072073511,0.0006927414738857607,6.44015980271739e-14,0.10757882809113542,1.405790893999992
operator,p23_pair3_5,23,3,mode_pair,47,1.0,0.041385383015503104,0.0006927494164795559,0.0006927354848826894,7.135498309176518e-14,0.1075788279046507,1.4441962650000022
operator,p23_pair3_5,23,3,mode_pair,48,1.0,0.04138538303843157,0.0006927498566985862,0.0006927364095847821,6.968636887791356e-14,0.1075788278278822,1.4641152109999922
operator,p23_pair3_5,23,3,mode_pair,49,1.0,0.041385383020256794,0.0006927500748185913,0.0006927425746017235,7.140786412185764e-14,0.10757882747332932,1.5061256509999907
operator,p23_pair3_5,23,3,mode_pair,50,1.0,0.04138538308557245,0.0006927488145325709,0.0006927391962339158,6.548285232090484e-14,0.10757882717916455,1.5492557549999901
operator,p23_pair3_5,23,3,mode_pair,51,1.0,0.04138538284403473,0.0006927516324600612,0.0006927413813535566,6.89083566449255e-14,0.10757882728254971,1.5805560740000004
operator,p23_pair3_5,23,3,mode_pair,52,1.0,0.04138538274013427,0.0006927524037920065,0.0006927434430572532,6.391072818877437e-14,0.10757882734472615,1.6056527419999895
operator,p23_pair3_5,23,3,mode_pair,53,1.0,0.041385382978141726,0.0006927503102016281,0.0006927380943100303,6.298453226850671e-14,0.10757882693509521,1.6237978850000019
operator,p23_pair3_5,23,3,mode_pair,54,1.0,0.041385382838622545,0.0006927510967294806,0.0006927418819469011,6.892659094519876e-14,0.10757882685999955,1.645943785
operator,p23_pair3_5,23,3,mode_pair,55,1.0,0.04138538318802956,0.0006927477064225903,0.0006927367787721295,6.755124691112572e-14,0.10757882628231434,1.6628438839999973
operator,p23_pair3_5,23,3,mode_pair,56,1.0,0.041385382923640864,0.0006927514042212179,0.0006927428042470263,6.992168091114282e-14,0.10757882658478374,1.681589731999992
operator,p23_pair3_5,23,3,mode_pair,57,1.0,0.0413853828688091,0.0006927511377126153,0.0006927389955677654,6.744983535566246e-14,0.10757882632763344,1.7144495550000016
operator,p23_pair3_5,23,3,mode_pair,58,1.0,0.041385382878601086,0.0006927517874712439,0.0006927398476008761,6.320454083810005e-14,0.10757882616049978,1.750886924999989
operator,p23_pair3_5,23,3,mode_pair,59,1.0,0.041385383089881024,0.0006927488944043854,0.0006927402861052201,6.813143588953172e-14,0.10757882579991342,1.796132895999989
operator,p23_pair3_6,23,3,mode_pair,0,0.0,0.0498152153432222,-0.09445731315223624,-0.09445731315228123,1.0580529483881312e-13,0.003999992000023999,0.018245730000003846
operator,p23_pair3_6,23,3,mode_pair,1,0.0,0.04981996520994999,-0.09451876302832782,-0.0945187630284039,1.4259266342775394e-13,0.007683977689280524,0.041149957999991216
operator,p23_pair3_6,23,3,mode_pair,2,0.0,0.049808516267862306,-0.0944235154600493,-0.09442351546011807,1.4302485039087018e-13,0.014460030483827664,0.06050539199999605
operator,p23_pair3_6,23,3,mode_pair,3,0.0,0.049766287252673326,-0.09405910937409384,-0.09405910937416095,1.3504781228650464e-13,0.026911949172334946,0.07770419099999515
operator,p23_pair3_6,23,3,mode_pair,4,0.0,0.049594126742131976,-0.0924355502148081,-0.09243555021487637,1.336273964192246e-13,0.048077515216359765,0.11420818999999938
operator,p23_pair3_6,23,3,mode_pair,5,0.0,0.04887277040302958,-0.08481969327111599,-0.08481969327117755,1.0454857241819855e-13,0.07636086813971575,0.1557106449999992
operator,p23_pair3_6,23,3,mode_pair,6,0.0,0.046354073063132196,-0.056199074781180205,-0.05619907478125086,7.88663229535547e-14,0.09867434162396806,0.1945613669999915
operator,p23_pair3_6,23,3,mode_pair,7,0.0,0.04276507669290931,-0.015033374539535054,-0.015033374539582312,7.449520260735886e-14,0.1063766161626601,0.24053352199999267
operator,p23_pair3_6,23,3,mode_pair,8,0.0,0.0416807937515477,-0.002330603475235871,-0.002330603475442672,6.720178048430283e-14,0.10743953256777919,0.28166940199999146
operator,p23_pair3_6,23,3,mode_pair,9,0.0,0.041550716751666515,-0.0007446459587901393,-0.0007446459623303703,6.471310173522342e-14,0.10759313619305043,0.3121673269999974
operator,p23_pair3_6,23,3,mode_pair,10,0.0,0.04153665969814093,-0.0005639104098479293,-0.0005639104346659707,6.978895353899221e-14,0.10762366130532555,0.3599725790000008
operator,p23_pair3_6,23,3,mode_pair,11,0.0,0.041535089211620246,-0.0005424919152171725,-0.0005424921027845642,6.84563843272354e-14,0.10762920757444903,0.3960069319999917
operator,p23_pair3_6,23,3,mode_pair,12,0.0,0.04153490480559785,-0.000539822218850193,-0.0005398234039510896,7.211445486737237e-14,0.10763013401500231,0.43965187399999195
operator,p23_pair3_6,23,3,mode_pair,13,0.0,0.04153488204260591,-0.0005394746655191506,-0.0005394801242566416,6.487518659905757e-14,0.10763028177845474,0.4798322879999972
operator,p23_pair3_6,23,3,mode_pair,14,0.0,0.04153487954826038,-0.0005394311715975752,-0.0005394402845197988,6.833991926659684e-14,0.10763030541964946,0.5010519979999941
operator,p23_pair3_6,23,3,mode_pair,15,0.0,0.041534879082745405,-0.0005394248018073437,-0.0005394368484594736,6.43882100189714e-14,0.107630308460794,0.5293590679999909
operator,p23_pair3_6,23,3,mode_pair,16,0.0,0.04153487901907152,-0.0005394237976688611,-0.0005394341206983455,6.951966750288029e-14,0.10763030857935682,0.5488015610000048
operator,p23_pair3_6,23,3,mode_pair,17,0.0,0.04153487916247703,-0.0005394256757355971,-0.0005394381377890056,6.694314831618726e-14,0.10763030818003966,0.5669181989999998
operator,p23_pair3_6,23,3,mode_pair,18,0.0,0.04153487950074464,-0.0005394301592755615,-0.000539445074604572,6.715308274322561e-14,0.10763030762610143,0.5850456440000045
operator,p23_pair3_6,23,3,mode_pair,19,0.0,0.04153487927558019,-0.0005394264796831723,-0.0005394368328079935,6.874247030487133e-14,0.10763030799868699,0.6031600639999937
operator,p23_pair3_6,23,3,mode_pair,20,0.0,0.041534879087092524,-0.0005394243575085333,-0.0005394365514312938,6.752145212113631e-14,0.10763030809252684,0.6211357579999941
operator,p23_pair3_6,23,3,mode_pair,21,0.0,0.041534879135628575,-0.0005394253264014992,-0.0005394424325686487,6.548281850649587e-14,0.10763030776213975,0.638086708000003
operator,p23_pair3_6,23,3,mode_pair,22,0.0,0.041534879070900574,-0.0005394241725279131,-0.0005394359814392402,6.573161938918643e-14,0.10763030772155209,0.654590663999997
operator,p23_pair3_6,23,3,mode_pair,23,0.0,0.04153487913476811,-0.0005394248969426346,-0.0005394331601191737,6.674958510762848e-14,0.10763030762913384,0.6703428870000039
operator,p23_pair3_6,23,3,mode_pair,24,0.0,0.04153487916212554,-0.0005394251267919046,-0.0005394354847876315,6.63252117509651e-14,0.10763030740657366,0.7077456199999972
operator,p23_pair3_6,23,3,mode_pair,25,0.0,0.04153487921672496,-0.0005394260774579432,-0.0005394391168069834,6.594090175689653e-14,0.10763030732727726,0.7290506499999907
operator,p23_pair3_6,23,3,mode_pair,26,0.0,0.04153487927864634,-0.0005394267131912837,-0.0005394350544474236,6.453548559038035e-14,0.10763030709239911,0.7529495289999915
operator,p23_pair3_6,23,3,mode_pair,27,0.0,0.04153487917611372,-0.0005394254613232444,-0.0005394353908609872,6.826202894458475e-14,0.10763030707564224,0.789381199999994
operator,p23_pair3_6,23,3,mode_pair,28,0.0,0.04153487931706042,-0.0005394271436036561,-0.0005394459273713181,6.760057398533049e-14,0.10763030686169282,0.8282872110000028
operator,p23_pair3_6,23,3,mode_pair,29,0.0,0.041534879307003156,-0.0005394270382773769,-0.0005394364727973056,6.676879542648167e-14,0.10763030670064976,0.8736821259999914
operator,p23_pair3_6,23,3,mode_pair,30,0.0,0.04153487905723728,-0.0005394239839485388,-0.0005394327884271632,6.888464031687687e-14,0.10763030671130333,0.9214290310000024
operator,p23_pair3_6,23,3,mode_pair,31,0.0,0.041534878947936414,-0.000539422220110719,-0.0005394372534350822,6.857941647174569e-14,0.10763030681238936,0.9664317670000031
operator,p23_pair3_6,23,3,mode_pair,32,0.0,0.04153487921826691,-0.0005394257965645864,-0.0005394365219419939,6.709349769537158e-14,0.10763030658451461,1.0112787279999935
operator,p23_pair3_6,23,3,mode_pair,33,0.0,0.04153487904903191,-0.0005394242253090259,-0.0005394395654789719,6.800266789077268e-14,0.10763030650274609,1.0459110799999962
operator,p23_pair3_6,23,3,mode_pair,34,0.0,0.041534879122610384,-0.0005394250463214434,-0.0005394414882342602,6.785115442793528e-14,0.10763030639348654,1.0895805339999924
operator,p23_pair3_6,23,3,mode_pair,35,0.0,0.041534879271704496,-0.0005394266167421354,-0.000539444441359116,6.560711878165197e-14,0.10763030598653951,1.1247985090000014
operator,p23_pair3_6,23,3,mode_pair,36,0.0,0.041534879213760145,-0.0005394261455680985,-0.0005394333390196238,6.430413836874117e-14,0.10763030586192274,1.1426990089999975
operator,p23_pair3_6,23,3,mode_pair,37,0.0,0.041534878956294534,-0.0005394232946312978,-0.0005394328012346961,6.515855933482194e-14,0.10763030603943996,1.1611669250000034
operator,p23_pair3_6,23,3,mode_pair,38,0.0,0.04153487929754519,-0.0005394267064270423,-0.0005394414070369891,6.877974556912841e-14,0.10763030568974541,1.1783843169999955
operator,p23_pair3_6,23,3,mode_pair,39,0.0,0.04153487929288726,-0.0005394276969894377,-0.0005394451827136493,7.091419869906453e-14,0.10763030543638917,1.2213017649999927
operator,p23_pair3_6,23,3,mode_pair,40,0.0,0.04153487942408451,-0.0005394285176798229,-0.0005394378168599445,6.698404934669415e-14,0.10763030519841986,1.2659708199999926
operator,p23_pair3_6,23,3,mode_pair,41,0.0,0.041534879349639134,-0.0005394283255680375,-0.0005394397937230622,6.522676533477356e-14,0.10763030503199353,1.303081867000003
